,portRet,turnover,portTransactionCost,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct,monthly_Rf,portSR,monthly_Rm,Rp_minus_Rm,portIR,portBeta,portTR
12/30/1994,-0.001504873,0,0,NA,NA,NA,NA,NA,NA,1,1000,1000,0,0,0.00443,NA,0.01486249,-0.016367362,NA,NA,NA
1/31/1995,0.008706405,0.30125,0.000753125,NA,NA,NA,NA,NA,NA,1.008706405,1008.706405,1008.706405,0,0,0.004156,NA,0.026,-0.017293595,NA,NA,NA
2/28/1995,0.03012994,0.305,0.0007625,NA,NA,NA,NA,NA,NA,1.03012994,1039.098668,1039.098668,0,0,0.003983,NA,0.039228,-0.00909806,NA,NA,NA
3/31/1995,0.031585535,0.29,0.000725,NA,NA,NA,NA,NA,NA,1.031585535,1071.919156,1071.919156,0,0,0.004134,NA,0.029263859,0.002321676,NA,NA,NA
4/28/1995,0.029262928,0.27125,0.000678125,NA,NA,NA,NA,NA,NA,1.029262928,1103.286648,1103.286648,0,0,0.00445,NA,0.029395,-0.000132073,NA,NA,NA
5/31/1995,0.036206845,0.2375,0.00059375,NA,NA,NA,NA,NA,NA,1.036206845,1143.233177,1143.233177,0,0,0.005355,NA,0.039809,-0.003602155,NA,NA,NA
6/30/1995,0.068868148,0.2575,0.00064375,NA,NA,NA,NA,NA,NA,1.068868148,1221.965528,1221.965528,0,0,0.004714,NA,0.024063667,0.04480448,NA,NA,NA
7/31/1995,0.051838698,0.2775,0.00069375,NA,NA,NA,NA,NA,NA,1.051838698,1285.310629,1285.310629,0,0,0.004522,NA,0.033405,0.018433698,NA,NA,NA
8/31/1995,0.012236055,0.27875,0.000696875,NA,NA,NA,NA,NA,NA,1.012236055,1301.037761,1301.037761,0,0,0.004637,NA,0.003502,0.008734055,NA,NA,NA
9/29/1995,0.015613545,0.29,0.000725,NA,NA,NA,NA,NA,NA,1.015613545,1321.351573,1321.351573,0,0,0.004309,NA,0.04200703,-0.026393485,NA,NA,NA
10/31/1995,-0.039498745,0.27125,0.000678125,NA,NA,NA,NA,NA,NA,0.960501255,1269.159844,1321.351573,-52.19172882,-0.039498745,0.004714,NA,-0.003442,-0.036056745,NA,NA,NA
11/30/1995,0.0395901,0.27,0.000675,0.317420471,-0.039498745,0.068868148,0.027676982,0.018602115,0.039498745,1.0395901,1319.406009,1321.351573,-1.94556369,-0.001472404,0.004108,0.691075415,0.044179,-0.0045889,-0.153661271,NA,NA
12/29/1995,-0.02077256,0.215,0.0005375,0.291998568,-0.039498745,0.068868148,0.029746459,0.029199343,0.039498745,0.97922744,1291.998568,1321.351573,-29.35300418,-0.022214379,0.004882,0.587753137,0.01753253,-0.03830509,-0.218340088,NA,NA
1/31/1996,0.035494943,0.23875,0.000596875,0.326310586,-0.039498745,0.068868148,0.029664797,0.029199343,0.039498745,1.035494943,1337.857983,1337.857983,0,0,0.004278,0.664281829,0.034861,0.000633942,-0.156225443,NA,NA
2/29/1996,0.013878575,0.2875,0.00071875,0.305386665,-0.039498745,0.068868148,0.029740976,0.029199343,0.039498745,1.013878575,1356.425546,1356.425546,0,0,0.003908,0.617254647,0.010088,0.003790575,-0.109568677,NA,NA
3/29/1996,0.014203155,0.305,0.0007625,0.283390693,-0.039498745,0.068868148,0.029700571,0.029199343,0.039498745,1.014203155,1375.691068,1375.691068,0,0,0.003943,0.569859099,0.009482099,0.004721056,-0.100664569,NA,NA
4/30/1996,0.051019365,0.2725,0.00068125,0.310518853,-0.039498745,0.068868148,0.030864745,0.029199343,0.039498745,1.051019365,1445.877953,1445.877953,0,0,0.004579,0.606757861,0.015133,0.035886365,0.026171669,NA,NA
5/31/1996,0.02026974,0.285,0.0007125,0.290362765,-0.039498745,0.068868148,0.030596997,0.029199343,0.039498745,1.02026974,1475.185523,1475.185523,0,0,0.003982,0.572400985,0.025257,-0.00498726,0.021652536,NA,NA
6/28/1996,-0.023786105,0.25,0.000625,0.178508372,-0.039498745,0.051838698,0.029330159,0.030856793,0.039498745,0.976213895,1440.096605,1475.185523,-35.08891774,-0.023786105,0.004,0.335902162,0.004033779,-0.027819884,-0.242237777,NA,NA
7/31/1996,-0.05666027,0.235,0.0005875,0.05694321,-0.05666027,0.051019365,0.033139759,0.047221431,0.05666027,0.94333973,1358.500343,1475.185523,-116.6851802,-0.079098648,0.004497,0.024519383,-0.044444,-0.01221627,-0.375465129,NA,NA
8/30/1996,0.037701753,0.2775,0.00069375,0.083533644,-0.05666027,0.051019365,0.034426395,0.047221431,0.05666027,1.037701753,1409.718186,1475.185523,-65.46733653,-0.044379053,0.004122,0.086492488,0.021928,0.015773753,-0.338793354,NA,NA
9/30/1996,0.082699293,0.3025,0.00075625,0.155105813,-0.05666027,0.082699293,0.040769809,0.047221431,0.05666027,1.082699293,1526.300883,1526.300883,0,0,0.004375,0.210023145,0.055935534,0.026763758,-0.130814825,NA,NA
10/31/1996,0.015872368,0.22875,0.000571875,0.221695517,-0.05666027,0.082699293,0.037292161,0.038579479,0.05666027,1.015872368,1550.526892,1550.526892,0,0,0.004246,0.354387152,0.026798,-0.010925633,-0.044809618,NA,NA
11/29/1996,0.09824424,0.235,0.0005875,0.290624126,-0.05666027,0.09824424,0.043742545,0.038579479,0.05666027,1.09824424,1702.857228,1702.857228,0,0,0.003941,0.414187713,0.076441,0.02180324,0.057499708,NA,NA
12/31/1996,-0.032934838,0.27,0.000675,0.274594215,-0.05666027,0.09824424,0.044956516,0.043611282,0.05666027,0.967065163,1646.773902,1702.857228,-56.08332608,-0.032934838,0.004404,0.381344825,-0.019898269,-0.013036568,0.179506352,NA,NA
1/31/1997,0.074954813,0.25,0.000625,0.323165502,-0.05666027,0.09824424,0.047459947,0.043611282,0.05666027,1.074954813,1770.207531,1770.207531,0,0,0.004014,0.430979354,0.062827,0.012127813,0.2288735,NA,NA
2/28/1997,-0.02558121,0.25,0.000625,0.271668383,-0.05666027,0.09824424,0.049591132,0.043611282,0.05666027,0.97441879,1724.92348,1770.207531,-45.28405058,-0.02558121,0.003788,0.346351072,0.007752,-0.03333321,0.056409072,NA,NA
3/31/1997,-0.036191588,0.2425,0.00060625,0.20848045,-0.05666027,0.09824424,0.052309173,0.045402495,0.05666027,0.963808413,1662.495761,1770.207531,-107.7117696,-0.060846973,0.00431,0.247486167,-0.041778163,0.005586575,0.059679106,NA,NA
4/30/1997,0.037881275,0.21625,0.000540625,0.193374044,-0.05666027,0.09824424,0.051669044,0.045402495,0.05666027,1.037881275,1725.47322,1770.207531,-44.73431053,-0.025270659,0.004313,0.229791796,0.060274,-0.022392725,-0.179434081,NA,NA
5/30/1997,0.10719205,0.27375,0.000684375,0.295044048,-0.05666027,0.10719205,0.058018747,0.045402495,0.05666027,1.10719205,1910.430232,1910.430232,0,0,0.004263,0.329087278,0.061401,0.04579105,0.027768018,NA,NA
6/30/1997,0.026640915,0.225,0.0005625,0.361940466,-0.05666027,0.10719205,0.056093938,0.045402495,0.05666027,1.026640915,1961.325841,1961.325841,0,0,0.003744,0.415674445,0.043982331,-0.017341416,0.06615591,NA,NA
