,portRet,turnover,portTransactionCost,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct,monthly_Rf,portSR,monthly_Rm,Rp_minus_Rm,portIR,portBeta,portTR
12/30/1994,-0.001056314,0,0,NA,NA,NA,NA,NA,NA,1,1000,1000,0,0,0.00443,NA,0.01486249,-0.015918804,NA,NA,NA
1/31/1995,0.010136399,0.155166667,0.000387917,NA,NA,NA,NA,NA,NA,1.010136399,1010.136399,1010.136399,0,0,0.004156,NA,0.026,-0.015863601,NA,NA,NA
2/28/1995,0.03075093,0.142666667,0.000356667,NA,NA,NA,NA,NA,NA,1.03075093,1041.199033,1041.199033,0,0,0.003983,NA,0.039228,-0.00847707,NA,NA,NA
3/31/1995,0.032735057,0.129,0.0003225,NA,NA,NA,NA,NA,NA,1.032735057,1075.282743,1075.282743,0,0,0.004134,NA,0.029263859,0.003471199,NA,NA,NA
4/28/1995,0.03363733,0.148833333,0.000372083,NA,NA,NA,NA,NA,NA,1.03363733,1111.452384,1111.452384,0,0,0.00445,NA,0.029395,0.00424233,NA,NA,NA
5/31/1995,0.030418277,0.1575,0.00039375,NA,NA,NA,NA,NA,NA,1.030418277,1145.260851,1145.260851,0,0,0.005355,NA,0.039809,-0.009390723,NA,NA,NA
6/30/1995,0.063587226,0.144333333,0.000360833,NA,NA,NA,NA,NA,NA,1.063587226,1218.084811,1218.084811,0,0,0.004714,NA,0.024063667,0.039523559,NA,NA,NA
7/31/1995,0.050854585,0.1455,0.00036375,NA,NA,NA,NA,NA,NA,1.050854585,1280.030009,1280.030009,0,0,0.004522,NA,0.033405,0.017449585,NA,NA,NA
8/31/1995,0.008542603,0.138166667,0.000345417,NA,NA,NA,NA,NA,NA,1.008542603,1290.964797,1290.964797,0,0,0.004637,NA,0.003502,0.005040603,NA,NA,NA
9/29/1995,0.018204095,0.129333333,0.000323333,NA,NA,NA,NA,NA,NA,1.018204095,1314.465643,1314.465643,0,0,0.004309,NA,0.04200703,-0.023802935,NA,NA,NA
10/31/1995,-0.036308248,0.123166667,0.000307917,NA,NA,NA,NA,NA,NA,0.963691752,1266.739698,1314.465643,-47.72594455,-0.036308248,0.004714,NA,-0.003442,-0.032866248,NA,NA,NA
11/30/1995,0.037501574,0.128,0.00032,0.312856177,-0.036308248,0.063587226,0.026023487,0.016919684,0.036308248,1.037501574,1314.244431,1314.465643,-0.221211591,-0.00016829,0.004108,0.722076943,0.044179,-0.006677426,-0.186258872,NA,NA
12/29/1995,-0.018339705,0.113666667,0.000284167,0.290141576,-0.036308248,0.063587226,0.027901555,0.02642555,0.036308248,0.981660295,1290.141576,1314.465643,-24.3240672,-0.018504909,0.004882,0.620503431,0.01753253,-0.035872236,-0.247643025,NA,NA
1/31/1996,0.035640977,0.117666667,0.000294167,0.322715905,-0.036308248,0.063587226,0.027902883,0.02642555,0.036308248,1.035640977,1336.123481,1336.123481,0,0,0.004278,0.696280205,0.034861,0.000779977,-0.18428727,NA,NA
2/29/1996,0.020113692,0.1275,0.00031875,0.309065619,-0.036308248,0.063587226,0.027835563,0.02642555,0.036308248,1.020113692,1362.997857,1362.997857,0,0,0.003908,0.666343214,0.010088,0.010025692,-0.109481765,NA,NA
3/29/1996,0.018725365,0.123333333,0.000308333,0.291307331,-0.036308248,0.063587226,0.027685771,0.02642555,0.036308248,1.018725365,1388.520489,1388.520489,0,0,0.003943,0.62835457,0.009482099,0.009243266,-0.086141297,NA,NA
4/30/1996,0.051381352,0.137833333,0.000344583,0.313474666,-0.036308248,0.063587226,0.028821277,0.02642555,0.036308248,1.051381352,1459.864549,1459.864549,0,0,0.004579,0.654530309,0.015133,0.036248352,0.03338397,NA,NA
5/31/1996,0.024537802,0.145666667,0.000364167,0.305978822,-0.036308248,0.063587226,0.028740238,0.02642555,0.036308248,1.024537802,1495.686416,1495.686416,0,0,0.003982,0.643306307,0.025257,-0.000719198,0.06375953,NA,NA
6/28/1996,-0.028271976,0.121333333,0.000303333,0.193184902,-0.036308248,0.051381352,0.029139894,0.031888299,0.036308248,0.971728024,1453.400405,1495.686416,-42.28601097,-0.028271976,0.004,0.373829192,0.004033779,-0.032305755,-0.197175931,NA,NA
7/31/1996,-0.061556828,0.1275,0.00031875,0.065548211,-0.061556828,0.051381352,0.034259987,0.047670109,0.061556828,0.938443172,1363.933686,1495.686416,-131.7527302,-0.088088471,0.004497,0.044594543,-0.044444,-0.017112828,-0.337501942,NA,NA
8/30/1996,0.042278492,0.120666667,0.000301667,0.101190946,-0.061556828,0.051381352,0.035848571,0.047670109,0.061556828,1.042278492,1421.598746,1495.686416,-74.08767078,-0.049534227,0.004122,0.122237765,0.021928,0.020350492,-0.26411269,NA,NA
9/30/1996,0.086568294,0.114,0.000285,0.175127043,-0.061556828,0.086568294,0.042346637,0.047670109,0.061556828,1.086568294,1544.664124,1544.664124,0,0,0.004375,0.237883491,0.055935534,0.03063276,-0.062290239,NA,NA
10/31/1996,0.014878723,0.101666667,0.000254167,0.237544506,-0.061556828,0.086568294,0.039243632,0.04325016,0.061556828,1.014878723,1567.646754,1567.646754,0,0,0.004246,0.36638165,0.026798,-0.011919277,0.009820348,NA,NA
11/29/1996,0.098643438,0.121666667,0.000304167,0.310475265,-0.061556828,0.098643438,0.045403462,0.04325016,0.061556828,1.098643438,1722.284819,1722.284819,0,0,0.003941,0.429201164,0.076441,0.022202438,0.112317107,NA,NA
12/31/1996,-0.029252583,0.1295,0.00032375,0.295907031,-0.061556828,0.098643438,0.046420309,0.043789494,0.061556828,0.970747417,1671.903539,1722.284819,-50.38128019,-0.029252583,0.004404,0.401066816,-0.019898269,-0.009354314,0.235839443,NA,NA
1/31/1997,0.081938299,0.108666667,0.000271667,0.353839293,-0.061556828,0.098643438,0.049411495,0.043789494,0.061556828,1.081938299,1808.89647,1808.89647,0,0,0.004014,0.455314208,0.062827,0.019111299,0.30508694,NA,NA
2/28/1997,-0.026093135,0.119833333,0.000299583,0.292516111,-0.061556828,0.098643438,0.051715185,0.043789494,0.061556828,0.973906865,1761.69669,1808.89647,-47.1997804,-0.026093135,0.003788,0.360768055,0.007752,-0.033845135,0.113879233,NA,NA
3/31/1997,-0.041354517,0.129666667,0.000324167,0.216289271,-0.061556828,0.098643438,0.054953897,0.050445557,0.061556828,0.958645483,1688.842573,1808.89647,-120.0538967,-0.066368584,0.00431,0.247843143,-0.041778163,0.000423645,0.083299939,NA,NA
