,portRet,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct
12/30/1994,-0.003758825,NA,NA,NA,NA,NA,NA,1,1000,1000,0,0
1/31/1995,0.007524807,NA,NA,NA,NA,NA,NA,1.007524807,1007.524807,1007.524807,0,0
2/28/1995,0.029896123,NA,NA,NA,NA,NA,NA,1.029896123,1037.645893,1037.645893,0,0
3/31/1995,0.035115413,NA,NA,NA,NA,NA,NA,1.035115413,1074.083257,1074.083257,0,0
4/28/1995,0.028573272,NA,NA,NA,NA,NA,NA,1.028573272,1104.773331,1104.773331,0,0
5/31/1995,0.030524672,NA,NA,NA,NA,NA,NA,1.030524672,1138.496174,1138.496174,0,0
6/30/1995,0.064749254,NA,NA,NA,NA,NA,NA,1.064749254,1212.212952,1212.212952,0,0
7/31/1995,0.054123363,NA,NA,NA,NA,NA,NA,1.054123363,1277.821994,1277.821994,0,0
8/31/1995,0.007726306,NA,NA,NA,NA,NA,NA,1.007726306,1287.694838,1287.694838,0,0
9/29/1995,0.017408567,NA,NA,NA,NA,NA,NA,1.017408567,1310.111761,1310.111761,0,0
10/31/1995,-0.030727626,NA,NA,NA,NA,NA,NA,0.969272374,1269.855136,1310.111761,-40.25662464,-0.030727626
11/30/1995,0.037403992,0.312401089,-0.030727626,0.064749254,0.025774086,0.015894786,0.030727626,1.037403992,1317.352788,1317.352788,0,0
12/29/1995,-0.017527624,0.294262724,-0.030727626,0.064749254,0.027342719,0.023467625,0.030727626,0.982472376,1294.262724,1317.352788,-23.09006434,-0.017527624
1/31/1996,0.037876902,0.333252915,-0.030727626,0.064749254,0.0272791,0.023467625,0.030727626,1.037876902,1343.285386,1343.285386,0,0
2/29/1996,0.01892557,0.319050976,-0.030727626,0.064749254,0.027269127,0.023467625,0.030727626,1.01892557,1368.707828,1368.707828,0,0
3/29/1996,0.019886436,0.299644641,-0.030727626,0.064749254,0.027042029,0.023467625,0.030727626,1.019886436,1395.92655,1395.92655,0,0
4/30/1996,0.053441622,0.331066824,-0.030727626,0.064749254,0.0284722,0.023467625,0.030727626,1.053441622,1470.527129,1470.527129,0,0
5/31/1996,0.025101079,0.324061495,-0.030727626,0.064749254,0.028410579,0.023467625,0.030727626,1.025101079,1507.438947,1507.438947,0,0
6/28/1996,-0.02323368,0.214650932,-0.030727626,0.054123363,0.028300167,0.026605956,0.030727626,0.97676632,1472.415593,1507.438947,-35.02335411,-0.02323368
7/31/1996,-0.059283886,0.083973418,-0.059283886,0.053441622,0.03318168,0.043577943,0.059283886,0.940716114,1385.125074,1507.438947,-122.3138722,-0.081140183
8/30/1996,0.042812452,0.12171427,-0.059283886,0.053441622,0.034736869,0.043577943,0.059283886,1.042812452,1444.425675,1507.438947,-63.01327148,-0.041801541
9/30/1996,0.083273272,0.194331487,-0.059283886,0.083273272,0.040679287,0.043577943,0.059283886,1.083273272,1564.707727,1564.707727,0,0
10/31/1996,0.013463653,0.24878371,-0.059283886,0.083273272,0.038010658,0.039456273,0.059283886,1.013463653,1585.774409,1585.774409,0,0
11/29/1996,0.102238727,0.326829063,-0.059283886,0.102238727,0.044810572,0.039456273,0.059283886,1.102238727,1747.901965,1747.901965,0,0
12/31/1996,-0.028643882,0.311816555,-0.059283886,0.102238727,0.045866432,0.042431884,0.059283886,0.971356118,1697.835267,1747.901965,-50.06669821,-0.028643882
1/31/1997,0.079965916,0.365014641,-0.059283886,0.102238727,0.04856864,0.042431884,0.059283886,1.079965916,1833.60422,1833.60422,0,0
2/28/1997,-0.02314533,0.308653906,-0.059283886,0.102238727,0.050701963,0.042431884,0.059283886,0.97685467,1791.164845,1833.60422,-42.43937414,-0.02314533
3/31/1997,-0.040585307,0.231060381,-0.059283886,0.102238727,0.054025062,0.048999668,0.059283886,0.959414693,1718.46987,1833.60422,-115.1343493,-0.062791276
4/30/1997,0.038332092,0.213403262,-0.059283886,0.102238727,0.053315293,0.048999668,0.059283886,1.038332092,1784.342415,1833.60422,-49.26180469,-0.026866106
5/30/1997,0.107528811,0.310972253,-0.059283886,0.107528811,0.059348651,0.048999668,0.059283886,1.107528811,1976.210633,1976.210633,0,0
6/30/1997,0.02348272,0.373672924,-0.059283886,0.107528811,0.05744206,0.048999668,0.059283886,1.02348272,2022.617433,2022.617433,0,0
7/31/1997,0.120084164,0.635593636,-0.040585307,0.120084164,0.055899764,0.034017523,0.040585307,1.120084164,2265.501757,2265.501757,0,0
8/29/1997,-0.024460713,0.530079398,-0.040585307,0.120084164,0.059220596,0.034017523,0.040585307,0.975539287,2210.085968,2265.501757,-55.41578904,-0.024460713
9/30/1997,0.036412554,0.463890542,-0.040585307,0.120084164,0.05745579,0.034017523,0.040585307,1.036412554,2290.560843,2290.560843,0,0
10/31/1997,-0.076862871,0.333419021,-0.076862871,0.120084164,0.065679452,0.056910211,0.076862871,0.923137129,2114.50176,2290.560843,-176.0590834,-0.076862871
11/28/1997,0.001728119,0.211827615,-0.076862871,0.120084164,0.061367688,0.056910211,0.076862871,1.001728119,2118.15587,2290.560843,-172.4049734,-0.075267581
12/31/1997,0.006653034,0.25586273,-0.076862871,0.120084164,0.059763117,0.056910211,0.076862871,1.006653034,2132.248032,2290.560843,-158.3128111,-0.069115305
1/30/1998,0.005460655,0.169222605,-0.076862871,0.120084164,0.056852472,0.056910211,0.076862871,1.005460655,2143.891503,2290.560843,-146.6693409,-0.064032065
2/27/1998,0.088591829,0.302963699,-0.076862871,0.120084164,0.059218042,0.056910211,0.076862871,1.088591829,2333.822773,2333.822773,0,0
3/31/1998,0.026923313,0.394645932,-0.076862871,0.120084164,0.055637165,0.048041684,0.076862871,1.026923313,2396.657014,2396.657014,0,0
4/30/1998,0.031190407,0.385053508,-0.076862871,0.120084164,0.055572137,0.048041684,0.076862871,1.031190407,2471.409722,2471.409722,0,0
5/29/1998,-0.043718088,0.195907144,-0.076862871,0.120084164,0.053218049,0.058633241,0.076862871,0.956281912,2363.364414,2471.409722,-108.0453077,-0.043718088
6/30/1998,0.004068271,0.173221976,-0.076862871,0.120084164,0.053274597,0.058633241,0.076862871,1.004068271,2372.979222,2471.409722,-98.43050002,-0.039827674
7/31/1998,-0.009503035,0.037487043,-0.076862871,0.088591829,0.041880195,0.058633241,0.076862871,0.990496965,2350.428718,2471.409722,-120.9810038,-0.048952225
8/31/1998,-0.173115732,-0.120607724,-0.173115732,0.088591829,0.06604016,0.120176659,0.173115732,0.826884268,1943.532529,2471.409722,-527.8771927,-0.213593557
9/30/1998,0.077908322,-0.085398716,-0.173115732,0.088591829,0.069597077,0.120176659,0.173115732,1.077908322,2094.949888,2471.409722,-376.4598339,-0.15232595
10/30/1998,0.074715332,0.06477791,-0.173115732,0.088591829,0.069133571,0.101947028,0.173115732,1.074715332,2251.474765,2471.409722,-219.9349568,-0.088991702
11/30/1998,0.058741732,0.125380019,-0.173115732,0.088591829,0.070637939,0.101947028,0.173115732,1.058741732,2383.730293,2471.409722,-87.67942879,-0.035477496
12/31/1998,0.074179638,0.200870867,-0.173115732,0.088591829,0.072801449,0.101947028,0.173115732,1.074179638,2560.554543,2560.554543,0,0
1/29/1999,0.025591952,0.22491466,-0.173115732,0.088591829,0.072719299,0.101947028,0.173115732,1.025591952,2626.084131,2626.084131,0,0
2/26/1999,-0.061274074,0.05628126,-0.173115732,0.077908322,0.072668297,0.11160282,0.173115732,0.938725926,2465.173258,2626.084131,-160.9108725,-0.061274074
3/31/1999,0.028074601,0.057465461,-0.173115732,0.077908322,0.072697541,0.11160282,0.173115732,1.028074601,2534.382015,2626.084131,-91.70211604,-0.034919718
4/30/1999,0.029890756,0.056132695,-0.173115732,0.077908322,0.072659571,0.11160282,0.173115732,1.029890756,2610.13661,2626.084131,-15.94752078,-0.006072738
5/28/1999,0.005380991,0.110358485,-0.173115732,0.077908322,0.070896972,0.11160282,0.173115732,1.005380991,2624.181731,2626.084131,-1.902400045,-0.000724425
6/30/1999,0.053558307,0.165087513,-0.173115732,0.077908322,0.071875721,0.11160282,0.173115732,1.053558307,2764.728461,2764.728461,0,0
7/30/1999,-0.020918662,0.151659704,-0.173115732,0.077908322,0.072308743,0.11160282,0.173115732,0.979081338,2706.894041,2764.728461,-57.83441927,-0.020918662
8/31/1999,-0.001439103,0.390765785,-0.061274074,0.077908322,0.042798327,0.039078597,0.061274074,0.998560897,2702.998543,2764.728461,-61.7299177,-0.02232766
9/30/1999,-0.028981065,0.252852291,-0.061274074,0.074715332,0.042749134,0.043512919,0.061274074,0.971018935,2624.662767,2764.728461,-140.0656933,-0.050661646
10/29/1999,0.045911539,0.219274191,-0.061274074,0.074179638,0.04011231,0.043512919,0.061274074,1.045911539,2745.165074,2764.728461,-19.56338714,-0.007076061
11/30/1999,0.020216605,0.174907665,-0.061274074,0.074179638,0.037987497,0.043512919,0.061274074,1.020216605,2800.662992,2800.662992,0,0
12/31/1999,0.050554764,0.149067438,-0.061274074,0.053558307,0.035097693,0.043512919,0.061274074,1.050554764,2942.249849,2942.249849,0,0
1/31/2000,-0.031463136,0.085143239,-0.061274074,0.053558307,0.036937003,0.044878058,0.061274074,0.968536864,2849.677441,2942.249849,-92.57240813,-0.031463136
2/29/2000,0.119524891,0.294142233,-0.031463136,0.119524891,0.042765922,0.030097997,0.031463136,1.119524891,3190.284826,3190.284826,0,0
3/31/2000,0.102177558,0.387423174,-0.031463136,0.119524891,0.048593081,0.030097997,0.031463136,1.102177558,3516.260338,3516.260338,0,0
4/28/2000,0.006975339,0.356552539,-0.031463136,0.119524891,0.04899072,0.030097997,0.031463136,1.006975339,3540.787445,3540.787445,0,0
5/31/2000,0.001450537,0.35124921,-0.031463136,0.119524891,0.049159725,0.030097997,0.031463136,1.001450537,3545.923489,3545.923489,0,0
6/30/2000,0.066901853,0.368363076,-0.031463136,0.119524891,0.049972489,0.030097997,0.031463136,1.066901853,3783.152341,3783.152341,0,0
7/31/2000,-0.001020205,0.396173139,-0.031463136,0.119524891,0.048526248,0.030097997,0.031463136,0.998979795,3779.292752,3783.152341,-3.859589673,-0.001020205
8/31/2000,0.109141988,0.550785992,-0.031463136,0.119524891,0.052508153,0.030097997,0.031463136,1.109141988,4191.772277,4191.772277,0,0
9/29/2000,-0.069963943,0.485333434,-0.069963943,0.119524891,0.058305444,0.048788499,0.069963943,0.930036057,3898.499362,4191.772277,-293.2729153,-0.069963943
10/31/2000,-0.04548745,0.355534719,-0.069963943,0.119524891,0.062569238,0.056501872,0.069963943,0.95451255,3721.166566,4191.772277,-470.6057114,-0.112268912
11/30/2000,-0.109482634,0.183206783,-0.109482634,0.119524891,0.074071187,0.087747354,0.109482634,0.890517366,3313.76345,4191.772277,-878.0088273,-0.209460049
12/29/2000,0.065034158,0.199514469,-0.109482634,0.119524891,0.074788887,0.087747354,0.109482634,1.065034158,3529.271265,4191.772277,-662.5010126,-0.158047949
1/31/2001,0.095928405,0.357286468,-0.109482634,0.119524891,0.076186344,0.087747354,0.109482634,1.095928405,3867.828629,4191.772277,-323.9436482,-0.077280832
2/28/2001,-0.20079346,-0.031060202,-0.20079346,0.109141988,0.095128544,0.150572506,0.20079346,0.79920654,3091.193935,4191.772277,-1100.578343,-0.262556806
3/30/2001,-0.103208312,-0.21161781,-0.20079346,0.109141988,0.093883096,0.150572506,0.20079346,0.896791688,2772.157028,4191.772277,-1419.61525,-0.338667073
4/30/2001,0.185285804,-0.072014793,-0.20079346,0.185285804,0.110400415,0.150572506,0.20079346,1.185285804,3285.79837,4191.772277,-905.9739069,-0.216131471
5/31/2001,-0.037241163,-0.107868112,-0.20079346,0.185285804,0.110901572,0.150572506,0.20079346,0.962758837,3163.431419,4191.772277,-1028.340859,-0.245323646
6/29/2001,-0.001570046,-0.165123579,-0.20079346,0.185285804,0.10867558,0.150572506,0.20079346,0.998429954,3158.464686,4191.772277,-1033.307591,-0.246508523
7/31/2001,-0.096528482,-0.24494262,-0.20079346,0.185285804,0.11146382,0.150572506,0.20079346,0.903471518,2853.582883,4191.772277,-1338.189394,-0.319241911
8/31/2001,-0.109662635,-0.393895637,-0.20079346,0.185285804,0.106674018,0.150671506,0.20079346,0.890337365,2540.651465,4191.772277,-1651.120812,-0.393895637
9/28/2001,-0.203009191,-0.480601206,-0.203009191,0.185285804,0.116981668,0.201790539,0.203009191,0.796990809,2024.875867,4191.772277,-2166.89641,-0.516940393
10/31/2001,0.151827305,-0.373232218,-0.203009191,0.185285804,0.130282919,0.201790539,0.203009191,1.151827305,2332.307313,4191.772277,-1859.464964,-0.443598755
11/30/2001,0.122594917,-0.209890394,-0.203009191,0.185285804,0.134611127,0.201790539,0.203009191,1.122594917,2618.236334,4191.772277,-1573.535943,-0.375386791
12/31/2001,0.041594004,-0.22727978,-0.203009191,0.185285804,0.133574435,0.201790539,0.203009191,1.041594004,2727.139267,4191.772277,-1464.633011,-0.349406627
1/31/2002,0.002150344,-0.293401075,-0.203009191,0.185285804,0.129303633,0.201790539,0.203009191,1.002150344,2733.003553,4191.772277,-1458.768724,-0.348007627
2/28/2002,-0.064781268,-0.173149219,-0.203009191,0.185285804,0.11750639,0.151668585,0.203009191,0.935218732,2555.956118,4191.772277,-1635.81616,-0.39024452
3/28/2002,0.109794065,0.023241073,-0.203009191,0.185285804,0.118130413,0.151668585,0.203009191,1.109794065,2836.584931,4191.772277,-1355.187347,-0.323296987
4/30/2002,-0.088815273,-0.213386649,-0.203009191,0.151827305,0.106765754,0.151668585,0.203009191,0.911184727,2584.652866,4191.772277,-1607.119411,-0.383398549
5/31/2002,-0.041345114,-0.216739745,-0.203009191,0.151827305,0.106851862,0.151668585,0.203009191,0.958654886,2477.790098,4191.772277,-1713.982179,-0.408892007
6/28/2002,-0.127825576,-0.315786191,-0.203009191,0.151827305,0.111542376,0.161658202,0.203009191,0.872174424,2161.065153,4191.772277,-2030.707125,-0.484450726
7/31/2002,-0.110036279,-0.326015867,-0.203009191,0.151827305,0.112391093,0.161658202,0.203009191,0.889963721,1923.269585,4191.772277,-2268.502692,-0.54117985
8/30/2002,-0.02699108,-0.263433617,-0.203009191,0.151827305,0.109319099,0.161658202,0.203009191,0.97300892,1871.358461,4191.772277,-2320.413816,-0.553563901
