,portRet,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct
12/30/1994,0.014227059,NA,NA,NA,NA,NA,NA,1,1000,1000,0,0
1/31/1995,0.007573741,NA,NA,NA,NA,NA,NA,1.007573741,1007.573741,1007.573741,0,0
2/28/1995,0.047023842,NA,NA,NA,NA,NA,NA,1.047023842,1054.953729,1054.953729,0,0
3/31/1995,0.033258812,NA,NA,NA,NA,NA,NA,1.033258812,1090.040236,1090.040236,0,0
4/28/1995,0.01324338,NA,NA,NA,NA,NA,NA,1.01324338,1104.476053,1104.476053,0,0
5/31/1995,0.029812339,NA,NA,NA,NA,NA,NA,1.029812339,1137.403067,1137.403067,0,0
6/30/1995,0.012240602,NA,NA,NA,NA,NA,NA,1.012240602,1151.325565,1151.325565,0,0
7/31/1995,0.027906983,NA,NA,NA,NA,NA,NA,1.027906983,1183.455588,1183.455588,0,0
8/31/1995,0.002950212,NA,NA,NA,NA,NA,NA,1.002950212,1186.947034,1186.947034,0,0
9/29/1995,0.02613305,NA,NA,NA,NA,NA,NA,1.02613305,1217.965581,1217.965581,0,0
10/31/1995,-0.025374859,NA,NA,NA,NA,NA,NA,0.974625141,1187.059875,1217.965581,-30.90570537,-0.025374859
11/30/1995,0.0491492,0.263121339,-0.025374859,0.0491492,0.020438515,0.00979607,0.025374859,1.0491492,1245.402919,1245.402919,0,0
12/29/1995,0.007773098,0.255083557,-0.025374859,0.0491492,0.020683249,0.00979607,0.025374859,1.007773098,1255.083557,1255.083557,0,0
1/31/1996,0.016779154,0.266550275,-0.025374859,0.0491492,0.020376935,0.00979607,0.025374859,1.016779154,1276.142798,1276.142798,0,0
2/29/1996,0.015397302,0.228292691,-0.025374859,0.0491492,0.018536646,0.00979607,0.025374859,1.015397302,1295.791955,1295.791955,0,0
3/29/1996,0.037025322,0.232770153,-0.025374859,0.0491492,0.018857972,0.00979607,0.025374859,1.037025322,1343.769069,1343.769069,0,0
4/30/1996,0.027953226,0.250666998,-0.025374859,0.0491492,0.019015618,0.00979607,0.025374859,1.027953226,1381.331749,1381.331749,0,0
5/31/1996,0.023375082,0.2428492,-0.025374859,0.0491492,0.018771447,0.00979607,0.025374859,1.023375082,1413.620493,1413.620493,0,0
6/28/1996,0.00603729,0.23523265,-0.025374859,0.0491492,0.01904124,0.00979607,0.025374859,1.00603729,1422.154929,1422.154929,0,0
7/31/1996,-0.047428508,0.144702223,-0.047428508,0.0491492,0.02643484,0.035299001,0.047428508,0.952571492,1354.704243,1422.154929,-67.45068653,-0.047428508
8/30/1996,0.034434451,0.180636287,-0.047428508,0.0491492,0.027048455,0.035299001,0.047428508,1.034434451,1401.352739,1422.154929,-20.80219015,-0.014627232
9/30/1996,0.050712034,0.20891609,-0.047428508,0.050712034,0.028895891,0.035299001,0.047428508,1.050712034,1472.418187,1472.418187,0,0
10/31/1996,0.039707137,0.289643201,-0.047428508,0.050712034,0.026354749,0.018022319,0.047428508,1.039707137,1530.883698,1530.883698,0,0
11/29/1996,0.066916617,0.311483401,-0.047428508,0.066916617,0.028450201,0.018022319,0.047428508,1.066916617,1633.325256,1633.325256,0,0
12/31/1996,-0.009752593,0.288676033,-0.047428508,0.066916617,0.029736213,0.026706755,0.047428508,0.990247407,1617.396099,1633.325256,-15.92915638,-0.009752593
1/31/1997,0.016235563,0.287987079,-0.047428508,0.066916617,0.029744908,0.026706755,0.047428508,1.016235563,1643.655435,1643.655435,0,0
2/28/1997,-0.007931765,0.258395178,-0.047428508,0.066916617,0.030934163,0.026706755,0.047428508,0.992068235,1630.618347,1643.655435,-13.03708838,-0.007931765
3/31/1997,-0.029380032,0.177814526,-0.047428508,0.066916617,0.033408136,0.037501846,0.047428508,0.970619968,1582.710728,1643.655435,-60.94470679,-0.037078761
4/30/1997,0.034611013,0.185442925,-0.047428508,0.066916617,0.033710495,0.037501846,0.047428508,1.034611013,1637.48995,1643.655435,-6.165485631,-0.003751082
5/30/1997,0.065950638,0.234761003,-0.047428508,0.066916617,0.036795039,0.037501846,0.047428508,1.065950638,1745.483457,1745.483457,0,0
6/30/1997,0.049966992,0.288678172,-0.047428508,0.066916617,0.037635189,0.037501846,0.047428508,1.049966992,1832.700015,1832.700015,0,0
7/31/1997,0.078539662,0.45909313,-0.029380032,0.078539662,0.033889786,0.01858494,0.029380032,1.078539662,1976.639654,1976.639654,0,0
8/29/1997,-0.041761595,0.351616889,-0.041761595,0.078539662,0.040069303,0.034951735,0.041761595,0.958238405,1894.092029,1976.639654,-82.54762456,-0.041761595
9/30/1997,0.047905869,0.348007088,-0.041761595,0.078539662,0.039920847,0.034951735,0.041761595,1.047905869,1984.830153,1984.830153,0,0
10/31/1997,-0.026507836,0.262157671,-0.041761595,0.078539662,0.042344131,0.034951735,0.041761595,0.973492164,1932.216602,1984.830153,-52.61355148,-0.026507836
11/28/1997,0.029790131,0.218237201,-0.041761595,0.078539662,0.039923504,0.034951735,0.041761595,1.029790131,1989.777588,1989.777588,0,0
12/31/1997,0.032811266,0.270600759,-0.041761595,0.078539662,0.039184949,0.034951735,0.041761595,1.032811266,2055.06471,2055.06471,0,0
1/30/1998,-0.007139505,0.241374878,-0.041761595,0.078539662,0.040007688,0.034951735,0.041761595,0.992860495,2040.392565,2055.06471,-14.67214565,-0.007139505
