,portRet,turnover,portTransactionCost,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct,monthly_Rf,portSR,monthly_Rm,Rp_minus_Rm,portIR,portBeta,portTR
12/30/1994,0.01593447,0,0,NA,NA,NA,NA,NA,NA,1,1000,1000,0,0,0.00443,NA,0.01486249,0.00107198,NA,NA,NA
1/31/1995,0.010679553,0.276610447,0.000691526,NA,NA,NA,NA,NA,NA,1.010679553,1010.679553,1010.679553,0,0,0.004156,NA,0.026,-0.015320447,NA,NA,NA
2/28/1995,0.044834895,0.217648475,0.000544121,NA,NA,NA,NA,NA,NA,1.044834895,1055.993265,1055.993265,0,0,0.003983,NA,0.039228,0.005606895,NA,NA,NA
3/31/1995,0.032579479,0.153761416,0.000384404,NA,NA,NA,NA,NA,NA,1.032579479,1090.396975,1090.396975,0,0,0.004134,NA,0.029263859,0.00331562,NA,NA,NA
4/28/1995,0.009868023,0.229598277,0.000573996,NA,NA,NA,NA,NA,NA,1.009868023,1101.157037,1101.157037,0,0,0.00445,NA,0.029395,-0.019526977,NA,NA,NA
5/31/1995,0.027902325,0.217668072,0.00054417,NA,NA,NA,NA,NA,NA,1.027902325,1131.881878,1131.881878,0,0,0.005355,NA,0.039809,-0.011906675,NA,NA,NA
6/30/1995,0.015771621,0.246386802,0.000615967,NA,NA,NA,NA,NA,NA,1.015771621,1149.73349,1149.73349,0,0,0.004714,NA,0.024063667,-0.008292046,NA,NA,NA
7/31/1995,0.028215099,0.369111536,0.000922779,NA,NA,NA,NA,NA,NA,1.028215099,1182.173335,1182.173335,0,0,0.004522,NA,0.033405,-0.005189901,NA,NA,NA
8/31/1995,0.002787364,0.110669639,0.000276674,NA,NA,NA,NA,NA,NA,1.002787364,1185.468483,1185.468483,0,0,0.004637,NA,0.003502,-0.000714636,NA,NA,NA
9/29/1995,0.028695168,0.41499466,0.001037487,NA,NA,NA,NA,NA,NA,1.028695168,1219.4857,1219.4857,0,0,0.004309,NA,0.04200703,-0.013311862,NA,NA,NA
10/31/1995,-0.02199043,0.231295531,0.000578239,NA,NA,NA,NA,NA,NA,0.97800957,1192.668685,1219.4857,-26.81701552,-0.02199043,0.004714,NA,-0.003442,-0.01854843,NA,NA,NA
11/30/1995,0.047320836,0.260695501,0.000651739,0.269010618,-0.02199043,0.047320836,0.019092663,0.008362643,0.02199043,1.047320836,1249.106764,1249.106764,0,0,0.004108,0.825301311,0.044179,0.003141836,-0.734157364,NA,NA
12/29/1995,-0.002219233,0.18180253,0.000454506,0.246334705,-0.02199043,0.047320836,0.020152582,0.011116272,0.02199043,0.997780767,1246.334705,1249.106764,-2.772059287,-0.002219233,0.004882,0.704958045,0.01753253,-0.019751764,-0.88909043,NA,NA
1/31/1996,0.01800934,0.340507044,0.000851268,0.255373541,-0.02199043,0.047320836,0.01999775,0.011116272,0.02199043,1.01800934,1268.780369,1268.780369,0,0,0.004278,0.740452,0.034861,-0.01685166,-0.891998438,NA,NA
2/29/1996,0.012772578,0.336342014,0.000840855,0.216850532,-0.02199043,0.047320836,0.018352242,0.011116272,0.02199043,1.012772578,1284.985966,1284.985966,0,0,0.003908,0.661595678,0.010088,0.002684578,-0.953853858,NA,NA
3/29/1996,0.038144492,0.151611249,0.000379028,0.223408661,-0.02199043,0.047320836,0.018854993,0.011116272,0.02199043,1.038144492,1334.001104,1334.001104,0,0,0.003943,0.66939468,0.009482099,0.028662394,-0.477265287,NA,NA
4/30/1996,0.025797865,0.281126263,0.000702816,0.242706933,-0.02199043,0.047320836,0.018859813,0.011116272,0.02199043,1.025797865,1368.415485,1368.415485,0,0,0.004579,0.73904066,0.015133,0.010664865,-0.292355062,NA,NA
5/31/1996,0.024624173,0.08946269,0.000223657,0.238743734,-0.02199043,0.047320836,0.018733517,0.011116272,0.02199043,1.024624173,1402.111584,1402.111584,0,0,0.003982,0.73554829,0.025257,-0.000632827,-0.228772929,NA,NA
6/28/1996,0.00771382,0.112767298,0.000281918,0.228917165,-0.02199043,0.047320836,0.018969858,0.011116272,0.02199043,1.00771382,1412.927221,1412.927221,0,0,0.004,0.69412342,0.004033779,0.003680042,-0.156630928,NA,NA
7/31/1996,-0.04861587,0.246516429,0.000616291,0.137089203,-0.04861587,0.047320836,0.026494147,0.033971878,0.04861587,0.95138413,1344.236536,1412.927221,-68.69068547,-0.04861587,0.004497,0.255412086,-0.044444,-0.00417187,-0.150720365,NA,NA
8/30/1996,0.033289299,0.232510387,0.000581276,0.171676217,-0.04861587,0.047320836,0.027082174,0.033971878,0.04861587,1.033289299,1388.985227,1412.927221,-23.94199375,-0.016944959,0.004122,0.345307214,0.021928,0.011361299,-0.075442636,NA,NA
9/30/1996,0.059514329,0.187287646,0.000468219,0.206779014,-0.04861587,0.059514329,0.02995032,0.033971878,0.04861587,1.059514329,1471.649751,1471.649751,0,0,0.004375,0.397806547,0.055935534,0.003578795,0.022793111,NA,NA
10/31/1996,0.050080391,0.255830942,0.000639577,0.295708159,-0.04861587,0.059514329,0.028800609,0.02309772,0.04861587,1.050080391,1545.350546,1545.350546,0,0,0.004246,0.623574835,0.026798,0.023282391,0.270954262,NA,NA
11/29/1996,0.073348349,0.14540778,0.000363519,0.327908474,-0.04861587,0.073348349,0.031698482,0.02309772,0.04861587,1.073348349,1658.699456,1658.699456,0,0,0.003941,0.635431404,0.076441,-0.003092651,0.231615686,NA,NA
12/31/1996,-0.014822585,0.376223402,0.000940559,0.311135152,-0.04861587,0.073348349,0.032847592,0.030029563,0.04861587,0.985177415,1634.113242,1658.699456,-24.58621425,-0.014822585,0.004404,0.582440423,-0.019898269,0.005075684,0.43935004,NA,NA
1/31/1997,0.01951804,0.350343054,0.000875858,0.313078268,-0.04861587,0.073348349,0.032828293,0.030029563,0.04861587,1.01951804,1666.00793,1666.00793,0,0,0.004014,0.587282749,0.062827,-0.04330896,0.177796216,NA,NA
2/28/1997,-0.017455973,0.209512698,0.000523782,0.273886395,-0.04861587,0.073348349,0.034821143,0.031477926,0.04861587,0.982544027,1636.92614,1666.00793,-29.08178945,-0.017455973,0.003788,0.481616701,0.007752,-0.025207973,0.042239202,NA,NA
3/31/1997,-0.035279764,0.333170737,0.000832927,0.183788955,-0.04861587,0.073348349,0.037840913,0.041281011,0.04861587,0.964720236,1579.175773,1666.00793,-86.83215716,-0.052119894,0.00431,0.280679617,-0.041778163,0.006498399,-0.058128686,NA,NA
4/30/1997,0.039547141,0.349426189,0.000873565,0.199655863,-0.04861587,0.073348349,0.038407787,0.041281011,0.04861587,1.039547141,1641.627659,1666.00793,-24.380271,-0.014633947,0.004313,0.306945894,0.060274,-0.020726859,-0.201848165,NA,NA
5/30/1997,0.065528534,0.16723136,0.000418078,0.247547722,-0.04861587,0.073348349,0.040976357,0.041281011,0.04861587,1.065528534,1749.201113,1749.201113,0,0,0.004263,0.370320687,0.061401,0.004127534,-0.178612731,NA,NA
6/30/1997,0.051101977,0.266147904,0.00066537,0.301262174,-0.04861587,0.073348349,0.041761652,0.041281011,0.04861587,1.051101977,1838.588747,1838.588747,0,0,0.003744,0.450446875,0.043982331,0.007119645,-0.161523559,NA,NA
7/31/1997,0.085793428,0.156376197,0.00039094,0.485101414,-0.035279764,0.085793428,0.038728189,0.025476679,0.035279764,1.085793428,1996.327579,1996.327579,0,0,0.004294,0.775380881,0.080388,0.005405428,-0.116942599,NA,NA
8/29/1997,-0.048497165,0.251098237,0.000627746,0.367553314,-0.048497165,0.085793428,0.04550319,0.041227594,0.048497165,0.951502835,1899.511351,1996.327579,-96.81622832,-0.048497165,0.004058,0.510269539,-0.054975,0.006477835,-0.141094926,NA,NA
9/30/1997,0.048538189,0.258580981,0.000646452,0.353386015,-0.048497165,0.085793428,0.044904568,0.041227594,0.048497165,1.048538189,1991.710192,1996.327579,-4.617386735,-0.00231294,0.004576,0.496329541,0.05375974,-0.00522155,-0.182382013,NA,NA
10/31/1997,-0.027990596,0.193446805,0.000483617,0.252764974,-0.048497165,0.085793428,0.046785865,0.041227594,0.048497165,0.972009404,1935.961036,1996.327579,-60.36654282,-0.030238796,0.003911,0.337911126,-0.032605,0.004614404,-0.297720676,NA,NA
11/28/1997,0.026510659,0.201345805,0.000503365,0.198098083,-0.048497165,0.085793428,0.043782919,0.041227594,0.048497165,1.026510659,1987.284639,1996.327579,-9.042940117,-0.004529788,0.003773,0.272259683,0.046321,-0.019810341,-0.370868787,0.896811239,0.013291898
12/31/1997,0.034209785,0.187415858,0.00046854,0.257727535,-0.048497165,0.085793428,0.042920202,0.041227594,0.048497165,1.034209785,2055.26922,2055.26922,0,0,0.004629,0.372496024,0.016998945,0.017210841,-0.292230279,0.894107802,0.01788107
1/30/1998,-0.013470488,0.224936789,0.000562342,0.217031267,-0.048497165,0.085793428,0.044005491,0.041227594,0.048497165,0.986529512,2027.583741,2055.26922,-27.68547864,-0.013470488,0.004204,0.300479028,0.011994,-0.025464488,-0.250467553,0.902175252,0.014656495
2/27/1998,0.077521144,0.223791935,0.00055948,0.334674973,-0.048497165,0.085793428,0.045680104,0.041227594,0.048497165,1.077521144,2184.764353,2184.764353,0,0,0.003847,0.462620886,0.071956,0.005565144,-0.087552361,0.91450122,0.023108302
3/31/1998,0.044905948,0.155870984,0.000389677,0.445610619,-0.048497165,0.085793428,0.041705928,0.037218552,0.048497165,1.044905948,2282.873266,2282.873266,0,0,0.004485,0.666575011,0.051226759,-0.006320812,-0.168521402,0.912916041,0.030452011
4/30/1998,-0.003090858,0.135597013,0.000338993,0.386317548,-0.048497165,0.085793428,0.042803989,0.037218552,0.048497165,0.996909142,2275.81723,2282.873266,-7.056036115,-0.003090858,0.004308,0.566474773,0.011275,-0.014365858,-0.135881676,0.918950606,0.026385945
5/29/1998,-0.027065056,0.171138132,0.000427845,0.265847644,-0.048497165,0.085793428,0.043839995,0.037218552,0.048497165,0.972934944,2214.222109,2282.873266,-68.65115779,-0.03007226,0.003805,0.377952001,-0.017674,-0.009391056,-0.224190467,0.931445757,0.01778892
6/30/1998,0.024270334,0.129386189,0.000323465,0.233534156,-0.048497165,0.085793428,0.04282116,0.037218552,0.048497165,1.024270334,2267.962018,2282.873266,-14.91124862,-0.00653179,0.004021,0.334188996,0.040845598,-0.016575265,-0.375164425,0.926211944,0.015450417
7/31/1998,-0.037243388,0.345851189,0.000864628,0.09375608,-0.048497165,0.077521144,0.039863524,0.042307588,0.048497165,0.962756612,2183.495428,2282.873266,-99.37783839,-0.043531912,0.003873,0.102659656,-0.010109,-0.027134388,-0.54236936,0.945661859,0.004327525
