,portRet,turnover,portTransactionCost,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct,monthly_Rf,portSR,monthly_Rm,Rp_minus_Rm,portIR,portBeta,portTR
12/30/1994,0.019935661,0,0,NA,NA,NA,NA,NA,NA,1,1000,1000,0,0,0.00443,NA,0.01486249,0.005073171,NA,NA,NA
1/31/1995,0.020462872,0.459071685,0.001147679,NA,NA,NA,NA,NA,NA,1.020462872,1020.462872,1020.462872,0,0,0.004156,NA,0.026,-0.005537128,NA,NA,NA
2/28/1995,0.039769526,0.475261484,0.001188154,NA,NA,NA,NA,NA,NA,1.039769526,1061.046196,1061.046196,0,0,0.003983,NA,0.039228,0.000541526,NA,NA,NA
3/31/1995,0.031153729,0.360319246,0.000900798,NA,NA,NA,NA,NA,NA,1.031153729,1094.101743,1094.101743,0,0,0.004134,NA,0.029263859,0.001889871,NA,NA,NA
4/28/1995,0.002153555,0.398582849,0.000996457,NA,NA,NA,NA,NA,NA,1.002153555,1096.457951,1096.457951,0,0,0.00445,NA,0.029395,-0.027241445,NA,NA,NA
5/31/1995,0.023934899,0.408761551,0.001021904,NA,NA,NA,NA,NA,NA,1.023934899,1122.701562,1122.701562,0,0,0.005355,NA,0.039809,-0.015874101,NA,NA,NA
6/30/1995,0.026963043,0.228815503,0.000572039,NA,NA,NA,NA,NA,NA,1.026963043,1152.973012,1152.973012,0,0,0.004714,NA,0.024063667,0.002899376,NA,NA,NA
7/31/1995,0.031088035,0.522406448,0.001306016,NA,NA,NA,NA,NA,NA,1.031088035,1188.816677,1188.816677,0,0,0.004522,NA,0.033405,-0.002316965,NA,NA,NA
8/31/1995,0.002737105,0.281816713,0.000704542,NA,NA,NA,NA,NA,NA,1.002737105,1192.070593,1192.070593,0,0,0.004637,NA,0.003502,-0.000764895,NA,NA,NA
9/29/1995,0.037376178,0.551283734,0.001378209,NA,NA,NA,NA,NA,NA,1.037376178,1236.625636,1236.625636,0,0,0.004309,NA,0.04200703,-0.004630852,NA,NA,NA
10/31/1995,-0.011469132,0.433697741,0.001084244,NA,NA,NA,NA,NA,NA,0.988530868,1222.442614,1236.625636,-14.18302218,-0.011469132,0.004714,NA,-0.003442,-0.008027132,NA,NA,NA
11/30/1995,0.043601565,0.401404588,0.001003511,0.301175805,-0.011469132,0.043601565,0.016798733,0.003976654,0.011469132,1.043601565,1275.743025,1275.743025,0,0,0.004108,1.062555524,0.044179,-0.000577435,-0.500820627,NA,NA
12/29/1995,-0.03012875,0.246802977,0.000617007,0.237306482,-0.03012875,0.043601565,0.022642233,0.01986596,0.03012875,0.96987125,1237.306482,1275.743025,-38.43654278,-0.03012875,0.004882,0.602409011,0.01753253,-0.04766128,-0.600210357,NA,NA
1/31/1996,0.022786182,0.535951187,0.001339878,0.240123484,-0.03012875,0.043601565,0.022673842,0.01986596,0.03012875,1.022786182,1265.499972,1275.743025,-10.24305266,-0.008029088,0.004278,0.609659722,0.034861,-0.012074818,-0.637477579,NA,NA
2/29/1996,0.00750347,0.462255614,0.001155639,0.201640058,-0.03012875,0.043601565,0.021796514,0.01986596,0.03012875,1.00750347,1274.995613,1275.743025,-0.747411565,-0.000585864,0.003908,0.511124852,0.010088,-0.00258453,-0.66232936,NA,NA
3/29/1996,0.042420601,0.274038221,0.000685096,0.214769744,-0.03012875,0.043601565,0.022747382,0.01986596,0.03012875,1.042420601,1329.081693,1329.081693,0,0,0.003943,0.531734277,0.009482099,0.032938503,-0.37599247,NA,NA
4/30/1996,0.021536859,0.384685372,0.000961713,0.238265395,-0.03012875,0.043601565,0.022313865,0.01986596,0.03012875,1.021536859,1357.705938,1357.705938,0,0,0.004579,0.613971991,0.015133,0.006403859,-0.238312283,NA,NA
5/31/1996,0.028387145,0.193481049,0.000483703,0.243649587,-0.03012875,0.043601565,0.022454536,0.01986596,0.03012875,1.028387145,1396.247334,1396.247334,0,0,0.003982,0.631744292,0.025257,0.003130145,-0.153919041,NA,NA
