date,A,AA,AAL,AAL,AAP,AAPL,ABBV,COR,ABC,ABI,AMBC,ABS,ABT,ABX,ACAS,ACF,ACKH,ACN,ACS,ACV,ACY,AD,ADBE,ADCT,ADI,ADM,ADP,SXCL,ADS,ADSK,ADT,AEE,AEP,AES,AET,AFL,AFN,AFS.A,AGC,AGM,AGN,AGN,AH,AHM,AHS,AIG,AIT,AIV,AIZ,AKAM,AKS,AL,ALL,ALLE,ALS,ALTR,ALXN,AM,AMAT,AMCC,AMD,AME,AMF,AMG,AMGN,AMH,AMI,AMO,AMP,AMP,AMR,AMT,AMT,AMX,AMZN,AN,AN,ANDW,ANF,ANR,ANR,ELV,ANV,AON,APA,APC,APC,APCC,APD,APH,APOL,AR,ARC,ARG,ARMK,AS,ASA,ASC,ASH,ASN,ASND,ASO,ASR,AST,AT,ATI,ATI,ATVI,AV,AVB,AVGO,AVP,AVY,AW,AWE,AWK,AXO,AXP,AYE,AZA.A,AZO,BA,BAC,BAC,BAX,BAY,BBBY,BBI,BBL,TFC,BBY,BC,BCO,BCR,BCW,BDK,BDX,BEAM,BEC,BEL,BEN,BEV,BF.B,BFI,BFO,BGEN,BGG,BKR,BIG,BIIB,BJS,BK,BKB,BKI,BKO,BLK,BALL,BLS,BLY,BMC,BMET,BMGCA,BMS,BMY,BNI,BNL,BNSSA,BOAT,BOL,BR,BRCM,BRK,BRK.B,BRL,BRNO,BRY,BS,BSC,BSET,BSX,BT,BTU,BU,BUD,BUR,BV,BVSN,BWA,BWN,BWY,BX,BXLT,BXP,C,C,CA,CAG,CAH,CAL,CAM,CAT,CB,CB,CBB,CBE,CBRE,CBH,CBK,CBL,CBM,PARA,CBS,CBS,CBSS,CC,CCB,CCC,CCE,CCI,CCI,CCK,CCL,CAR,CE,CEG,CELG,CEM,CEN,CEPH,CERN,CF,CF,CFC,CFG,CFL,CFN,CG,CGG,CGN,CGP,CHA,CHD,CHI,CHIR,CHK,CHM,CHRS,CHRW,CHU,CI,CIC,CIEN,CIN,CINF,CIT,CIT,CK,CKL,CL,CLF,CLL,CLN,CLO,CLU,CLX,CMA,CMB,CMCSA,CMCSK,CMCSK,CME,CMG,CMI,CMK,CMS,CMVT,CMX,CNA,GNT,CNG,CNO,CNP,CNT,CNW,CNW,CNX,CNXT,CO,COC.B,COE,COF,CTRA,TPR,COL,COMS,COP,COST,COT,COV,COX,CPB,CPGX,CPN,CPQ,CPS,CPWR,CR,CRF,CRK,CRM,CRR,CRR,CS,CSC,CSCO,CSE,CSP,CSR,CSRA,CSX,CTAS,CTB,CTC,CTCO,LUMN,CTSH,CTX,CTXS,CUE,CUL,CVA,RMG,CVG,CVH,CVN,CVN,CVS,CVX,CXO,CYM,CYM,CYR,CZ,D,DAL,DAN,DD,SITC,DDS,DE,DEC,DELL,DEN,DF,DFS,DG,DG,DGN,DGX,DHI,DHR,DI,DIGI,DIS,WBD,DISCK,DJ,APTV,DLTR,DLX,DM,DN,DNB,DNR,DO,DOC,DOV,DD,DPH,DPS,DPT,DRI,DTE,DTV,DUK,ATGE,DVA,DVN,DWD,DYN,E,EA,EAF,EBAY,EC,ECH,ECK,ECL,ECO,ED,EDS,EFU,EFX,EIX,KODK,EL,ELG,EMC,EMN,EMR,ENDP,ENRNQ,EOG,EOP,EP,EQ,EQIX,EQR,EQT,ES,ESM,ESRX,ESS,VAL,ESY,ETFC,ETN,ETR,ETS,EVT,EVY,EW,EXC,EXPD,EXPE,EXR,F,FAST,META,FBF,FBG,FBO,FCF,FCI,FCN,FCX,FDC,FDO,FDS,FDX,FE,FFB,FFIV,FG,FHN,FHP,FHI,FIN,FIR,FIS,FI,FITB,FJ,FJCC,FL,FLC,FLE,FLIR,FLM,FLR,FLS,FMC,FMY,FN,FNB,FNMA,FO,FOSL,FOX,FOXA,FOX,FOXA,FPA,FPC,FRC,FMCC,FRO,FRT,FRX,FSH,FSLB,FSLR,FTI,FTL.A,FTR,FTR,FWLT,G,GAO,GAP,GAS,GAS,GCO,GD,GDC,GDT,GDW,GE,GEB,GEN,GENZ,GET,GF,GFS.A,GGP,GHB,GHC,NLV,GID,GIDL,GILD,GIS,GK,GLD,GLD,GLK,GLM,GLW,GM,GMCR,GME,DNA,GNN,GNO,GNW,GO,GOOG,GOOGL,GOSHA,GP,GPC,GPS,GPT,GPU,GQ,GR,GRA,GRH,GRL,GRMN,GRN,GS,GSX,GT,GTE,GTW,GWF,GWO,GWW,GLBC,H,HAL,HAR,HAS,HBAN,HBI,HBJ,HBL,HBOC,HCA,HCA,HCBK,WELL,PEAK,HCR,HD,HD,HDLM,HES,CZR,HFS,HI,HIA,HIG,HIR,HJ,HLT,HLY,HM,HMA,HMX,HNG,HNZ,HOB,HOG,HOI,HON,HON,HOT,HP,HPC,HPE,HPH,HPQ,HRB,EHC,HRL,LHX,HSH,HSIC,HSP,HST,HSY,HT,HUM,HWR,HXN,HYST,I,IAC,IBM,IBP,ICE,ID,IDL,IFC,IFF,IGT,IHRT,IIN,IK,IKN,ILMN,IMNX,IMSI,INA,INGR,INTC,INTU,IP,IPG,IQ,TT,IRM,ISRG,FBNI,ITT,ITT,ITW,IVZ,JAVA,JBHT,JBL,JCI,JCP,J,JERR,JH,JHF,JNJ,JNPR,JNS,JNY,JOL,JOS,JOY,JOY,JP,JPM,JPM,JWC,JWL,JWN,JWP,K,KATE,KBH,KCC,KEY,KFM,KG,KHC,KIM,KLAC,KLU,KM,KMB,KMG,KMI,KMX,KN,KNY,KO,KOE,KOP,CPRI,KR,KRA,KRB,KRI,KSE,KSS,KSU,KWP,L,BBWI,LCE,LDG,LDOS,LI,LEG,LEHMQ,LEN,LGT,LH,LIFE,LINB,LIT,LKS,LLL,LLTC,LLX,LLY,LM,LMT,LNC,LO,LOR,LOTS,LOW,LPX,LRCX,LSI,LST,LT,LTC,LTV,LU,LUB,JEF,LUV,LVI,LVLT,LXK,LYB,M,MA,MAC,MAI,MAK,MAN,MAR,MAS,MAT,MAY,MB,MBI,MCA,MCAWA,MCD,MCHP,MCIC,MCK,MCO,MD,MDC,MDLZ,MDP,MDR,MDT,MEA,MEDI,MEE,MEI,MEL,MER,MERQ,MET,MET,MF,MFE,MGI,MGM,MGR,MHC,SPGI,MHK,MHS,MHS,MI,MII,MIL,MIR,MIS,MJN,MKC,MKC,MKG,ML,MLL,MLM,MLN,MMC,MMI,MMM,MNC,MNK,MNR,MNST,MO,MOB,MOH,MOLX,MON,MOS,MPC,MRK,MRN,MRO,MS,MSA,MSFT,MSI,MST,MTB,MTG,MTI,MTL,MTW,MU,MUR,MWI,MWW,MXIM,MXS,MYG,VTRS,MZ,MZ,N,NAB,NAC,NAE,NAV,NAVI,NB,NBL,NBR,NC,NCC,NCE,NCR,NDAQ,NE,NEC,NEE,NEM,NES,NEU,NFB,NFK,NFLX,NFX,NG,NGH,NI,AAV,NKE,NL,NLC,NLSN,NLT,NMK,NOC,NOV,NOVL,NOXLB,NRG,NRT,NSC,NSI,NSI,NSM,NT,NTAP,NTRS,NUE,NVDA,NVLS,NWA,NWL,NWS,NWSA,NWT,NXTL,NYN,NYT,NYX,O,OAT,ODP,OI,OK,OKE,OM,OMC,OMC,OMX,ONE,ORCL,ORLY,ORX,OVT,OC,OXY,PA,PABT,PAC,PALM,PAS,PAYX,PBCT,PBD,PBG,PBI,PBY,PCAR,PCG,PCH,PCI,PCL,PCLB,BKNG,PCP,TMUS,PCS,PD,PDCO,PDG,PDQ,PEG,PEL,PEL,PEP,PET,PETM,PFE,PFG,PG,PGL,PGN,PGR,PH,PHA,PHB,PHL,PHM,PIN,RVTY,PLD,PLL,PM,PMCS,PMI,PN,PNC,PNR,PNU,PNW,POM,PPG,PPL,PPW,PRD,PRGO,PRM,PRU,PRX,PSA,PSFT,PSX,PSY,PT,PAR,PTV,PU,PVH,PVN,PVN,PVT,PWER,PWJ,PWR,LIN,PXD,PYPL,PZE,Q,QCOM,QEP,QLGC,QRVO,QTRN,R,R,RAD,RAI,RAL,RAM,RATL,RBD,RBK,RCA,RCC,RCL,RD,RDC,RDS,RDMN,REGN,REN,REV,REX,RF,RHI,RHT,RIG,RJR,RL,RLGY,RLM,RM,RML,RNB,ROH,ROK,ROP,ROST,RRC,RRD,RS,RSG,RSH,RTN,RVB,RVS,IMS,RYAN,RYC,RYI,RYN,S,S,SA,SAA,SAF,SAF,SAI,SANM,SAPE,SB,SB,SBL,SBUX,SCG,SCHW,SCI,SCI,SCV,SDS,SE,SE,SEBL,SED,SEE,SEG,SFA,SFF,SFN,SFS,SFX,SGI,SGL,SGN,SGP,SHLD,SHN,SHW,SIAL,SIG,SII,SJM,SJO,SK,SKB,SKY,SLB,SLG,SLM,SLR,SLZ,SMB,SMF,SMI,SMS,SNA,SNC,SNDK,SNI,SNT,SNV,SO,SOC,SOTR,SOV,SOV,SPC,SPG,SPLS,SPP,SPXC,SQB,SQD,SR,SRCL,SRD,SRE,SRL,SRR,SRT,SCI,SSP,STF,STI,STJ,STK,STN,STO,STR,STT,STX,STY,STZ,SUB,SUN,SUNEQ,SUO,SVC,SVU,SWK,SWKS,SWN,SWY,SX,SY,SYF,SYK,GEN,SYN,SYY,T,T,TA,TAP,TAP.B,TCB,TCOMA,TDC,TDM,TE,TEG,TEK,TEL,TEN,TER,TEX,TF,TFB,TG,TGNA,TGR,TGT,THC,THY,TIC,TIE,TIF,TIN,TJX,TKA,TKR,TLAB,TMC.A,GL,TMO,TNB,TOS,TOY,TRA,TRCO,TRIP,TROW,TRR,TRV,TRW,TSCO,TSG,TSN,ANDV,TSS,TT,TUP,TWC,TWX,TWX,TX,TXG,TXN,TXO,TXT,TXU,TXU,JCI,TYM,U,UA.A,UAL,UAL,UCC,UCL,UCM,UCT,UD,UDR,UH,UHS,UIS,UK,UMG,UN,UNH,UNM,UNP,UPC,UPJ,UPR,UPS,URBN,URI,USB,USB,USBC,USG,USH,USHC,USS,UST,USW,RTX,UVN,V,VAR,VAT,VC,VEL,VFC,VIAB,VIAV,VLO,VMC,VNO,VO,VRSK,VRSN,VRTS,VRTX,VTR,VTSS,VZ,WAI,COOP,WANG,WAT,WB,WB,WBA,WCI,WCOM,WDC,WEAR,WEC,WEN,WETT,WFC,WFC,WFI,WFM,WFT,WH,WHR,HNH,WIN,WIN,WLA,WLB,WLL,WLP,WTW,WM,WMX,WMB,WMT,WOR,WPC,WPM,WPX,WRC,WRK,WS,WSN,WSW,WU,WWY,WY,WYE,WYND,WYNN,X,X,XEC,XEL,XL,XLNX,XLO,XOM,XRAY,XRX,XTO,XYL,YHOO,YRCW,YUM,ZB,ZBH,ZE,ZION,ZRN,ZTS,YNR,GHC,TFD,REE,HOLX,CNC,DLR,ULTA,TDG,GPN,AYI,LKQ,FBIN,AJG,ALK,UA,COO,CHTR,MTD,FTV,LNT,ALB,COTY,MAA,EVHC,HWM,RJF,ARE,SNPS,DISH,REG,CBOE,INCY,IDXX,IT,DXC,EG,ALGN,ANSS,INFO,CDNS,SBAC,IQV,BHF,MGM,RMD,PKG,AOS,DRE,NCLH,HII,TTWO,SIVB,NKTR,IPGP,MSCI,ABMD,EVRG,TWTR,FLT,HFC,BR,CPRT,ANET,WCG,ROL,FTNT,JKHY,KEYS,CE,FANG,LW,WAB,ATO,TFX,DOW,CTVA,AMCR,MKTX,NVR,CDW,IEX,LVS,NOW,ODFL,WRB,STE,ZBRA,LYV,PAYC,IR,CARR,OTIS,WST,DXCM,DPZ,TYL,BIO,TDY,ETSY,CTLT,VNT,POOL,TSLA,TRMB,ENPH,MPWR,NXPI,PENN,GNRC,CZR,PTC,CRL,OGN,MRNA,TECH,MTCH,CDAY,BRO,SBNY,SEDG,FDS,EPAM,NDSN,CEG,MOH,CPT,VICI,ON,KDP,CSGP,INVH,TRGP,ACGL,STLD,GEHC,FICO,BG,PODD,AXON,PANW,KVUE,BX,ABNB,LULU,HUBB,VLTO,UBER,BLDR
1989-12-31,0,0.000132018,0,1.52149E-05,0,0.000542047,0,0,0,9.75203E-05,0,3.33831E-05,0.000365233,0,0,0,0.000154068,0,0,2.22471E-05,0.000126146,0,0,0,0,0.000209185,5.78644E-05,0,0,0,0,0,0.000213188,0,0.000118896,0,0,0,0.000294719,0,0,0,0,0.000205967,0,3.13484E-05,0.000488988,0,0,0,0,4.11889E-05,0,0,0,0,0,0,0,0,3.96105E-05,0,0,0,0,4.46567E-05,0,0,0,7.29718E-05,0.000660205,0,2.90165E-07,0.000125374,0,0,0.001059996,3.20189E-06,0,0,0,0,6.15034E-05,0,0,0,0,0,3.81485E-05,0,0,8.48592E-05,0.000343974,0,0,4.45596E-05,0,1.38596E-05,2.24284E-05,0,0,0,0,0,0,0.000107951,0,0,0,0,0,0.000155992,6.77462E-05,0,0,0,0,0.00031952,0,0,0,0.00016041,0.000151225,0.000722627,0.000193176,0,0,5.19825E-05,0,0,0,7.77374E-05,1.17614E-05,1.14934E-05,0,9.48459E-05,6.25246E-05,0.000201647,0,0,0,4.81691E-05,9.86489E-05,0.000191748,0.000221995,0,1.30239E-05,0.00021312,0,0,0,0,0.000250587,0,0,0,2.33681E-05,0.000567309,9.46867E-05,0,0,0,1.60009E-05,0.0058489,0.000102044,4.66279E-05,1.51419E-06,0,5.82685E-05,0,0,0,0,0,0,0,8.83578E-05,0,1.29828E-06,0,0.000460285,0,0,0.000422399,0,0,0,0,0,6.96638E-06,0,0,0,1.03613E-05,0.000582197,0.00031167,8.84832E-05,0,5.96444E-05,0,0.000168299,0,0.000318776,5.368E-05,0.000187566,0,0,0,3.79737E-06,0,0,0.000208364,0.000366328,0,4.17273E-06,0.000245041,0,0,0,0.000674629,9.01808E-06,0,0,0,7.77382E-05,0,5.72943E-06,8.7394E-06,0,0,0,0,0,0,0,0,0.000113389,0,0,0.000322527,8.36629E-05,0,0,0,0,0,9.08366E-05,0,0,0.000127448,0.000127876,0,0,0,0,0,0,2.44444E-05,7.17279E-05,0,0,0,0,0,3.70203E-06,0,9.20601E-05,0,0,0.00011319,0,0,3.66617E-05,0,0,0,0,0.000217592,0,5.35612E-05,0,4.12101E-05,0,0.000125425,0,0,0,0,0,0,0,0,0,0,0,7.27377E-05,0,0,0,0,0.000545236,0,0,0.000145025,0,0,3.99698E-06,0,0,0,0.000135892,0,0,4.07447E-05,0,0,0,0.000170591,0,2.51505E-05,0,0,0,8.48893E-06,0,0,4.00417E-05,0,7.64168E-05,0,3.86306E-05,0,0,0,0,0,0.000363765,0.00086041,0,5.74789E-05,0,2.36643E-05,0,0.000143619,0.000128775,5.40555E-05,0.000164413,0,2.11326E-06,4.40053E-05,0.000460096,0,0,0,0,0,0,3.64778E-05,0,0,0,1.46569E-06,1.50707E-05,0.000597017,0,0,0.000191498,0,0,2.01346E-05,0,0,0.00078517,0,0,0,2.77526E-05,0.000573572,0,0,9.93014E-06,0,0.000152274,0,0.00017455,0,0,0,0,0,0,0,0,0,8.63737E-05,7.26733E-06,0,2.94332E-05,0,0.000379703,0,2.18131E-05,0,0.000291395,0.000805681,0,0,0,0,0.000261692,0,8.87829E-05,0,0,0,0,0,0,0,0,0,0,0,0,7.23625E-05,0,8.71812E-05,2.81182E-05,0,0,0,0,4.12898E-05,0,0,0,0.001590208,0,0,0.000153267,0,6.31072E-07,0,0,4.13363E-05,0,0,0,0,0.000160741,9.47431E-05,0.00021048,0,6.19595E-05,0,0,0,0,0,0,0,0,5.57021E-05,8.11071E-06,8.20165E-05,0,2.96924E-05,0,4.704E-05,0,0,0.000155583,0,0,0.000286069,0.000867522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23754E-06,8.50596E-05,0,3.50714E-07,0,3.97779E-05,1.18621E-05,0.000247713,0,0,0.000174563,0.002769636,3.78841E-05,0,0,0,0,6.12599E-05,0,0,0,0,0,0,0,9.57853E-05,0,0,0,0,0,9.92744E-05,0.001300441,0,0,7.24905E-05,0.000444533,0,0,0,0,0,2.44629E-05,0.000722555,6.90831E-05,8.67926E-05,0,0,7.46519E-05,0.000152246,0.000175307,0,5.24499E-05,0,0.000107098,0,3.12274E-05,0.00022551,0.001061465,0,0.000390609,4.72563E-06,7.00164E-05,0,3.56946E-05,0.000211073,0,9.14144E-05,0,0,0.00023254,0,0,0,0,0,0,0,0,4.14256E-05,0,6.92163E-06,0.000216831,0,0,0.000104817,9.43931E-05,0,0,0,0.00050352,0,0.000141491,0,4.7078E-05,0,0.000458089,0,0,0,0.000179231,2.74587E-05,0,5.23543E-05,0.000227986,0,3.7492E-06,0.000324006,1.34406E-05,0,0,7.43574E-05,0.000361437,0,0,0,7.72859E-05,0,0.00026923,0,0.000155727,0,0.000443182,0,0.004058983,0,0,0,0,0,2.21916E-05,0,0,0.000183098,1.27583E-05,1.43173E-05,0,0,0,0,1.40442E-05,0.000141766,0,2.84552E-06,0,0,6.52992E-05,0,0,1.14391E-05,0,0,2.63192E-05,0,0,0,0,5.01502E-05,0.000150572,0,0,0,0,0.000551345,0,0,0,0,5.37011E-05,0,0,1.50946E-05,0.000313092,0.000106789,0,0,9.55745E-05,0,0.000360092,0.000106393,6.94302E-05,0,0,0,0,0,0,0,0,0.000392669,0.000178547,3.56032E-05,0,0,0,0,0.001245473,0,0,0,0.00012549,0,0,9.96236E-05,0,0,0,4.30798E-05,0,0.000281665,9.54632E-05,1.14417E-06,0,0,0,0,0,0,0,0,0.000174455,0.000145805,0,0,0,2.76007E-05,0.000696655,0,0.000207675,9.3988E-05,0,5.42233E-05,4.66619E-05,2.53131E-05,4.84901E-05,0,0,0,0,0,0,0,1.39042E-05,0,0,0,0,0,0,0,0,0,1.99016E-05,0,0,0,0.000146618,1.37588E-05,3.8053E-05,0,0,0.000179249,0,0.000657059,0,0.000168091,3.67313E-05,0,0.000162701,0,0,5.60249E-06,8.8833E-06,4.68144E-05,0.000140673,0,7.7951E-05,0,3.04368E-05,0.000156237,0,0,0,0,0,3.06955E-05,0,0,3.70325E-05,0.00037168,0,0,0.000281057,0,3.4537E-05,9.71933E-05,0,0,0,0,0,1.3675E-05,0.000204629,0,0,0,0.0001389,0,0.000535657,0,0,3.33698E-05,0,6.83523E-06,0.000972129,0,0,0,0,0,0.000123481,0,0,0,0,0,4.69942E-06,0.000128628,0,0,0,0,0,0,0,9.60454E-05,0,0,6.48851E-05,0.000166025,0,1.54312E-05,0,0.00034666,0,0,8.45292E-05,7.20949E-05,0,0,0,0,1.80221E-05,0,0,4.57793E-05,0,0,8.68577E-05,0.000252227,0.000194646,0,5.63304E-05,0,0,0,0,0,0,0,3.20578E-05,0.000221751,1.76913E-06,0,0,0,3.59982E-06,0.000115882,0,0,0,0,1.93353E-05,0.000102961,5.26213E-05,0,6.43725E-05,0.000157638,0,0,1.89928E-05,0,0,0,2.0562E-05,0,0,0,0,0.000807683,0.000180784,0,0,0.000242766,0,0,0,5.76078E-06,4.09351E-05,0,0,7.51444E-06,0.000119452,1.43515E-05,0,0.000235026,0,0.000160511,5.82237E-05,0,0,0.000686032,0,0.000161369,0,0,0,0,0.000102492,0,1.41214E-05,0.000376343,2.88746E-05,0.000358593,0,5.8883E-05,0,0,0,0,0.000129499,0,0.000177988,0.000160341,0.000268704,8.53503E-05,0,0.000483498,1.35979E-05,0,4.58714E-06,0,0.001968043,4.59985E-05,6.09374E-05,0,9.02647E-05,5.9907E-05,0,1.70048E-05,6.78744E-05,2.39219E-05,8.09623E-06,0,1.68888E-05,0,0,0.000105855,7.18427E-05,0.00027978,0,0,0,0,0.000289756,0,0.000213483,1.36295E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114512,0,0,0,0,0,0,0,0.000105748,0,0,0,0,0,0,0.000230671,0,0.00012558,0,0.000184251,0,0,6.76051E-05,6.39419E-05,0,0,0,0.001922562,6.90849E-05,0,0,0,7.56491E-05,0,0,0,0,0,0,0,0,0,0.00011194,0,6.18331E-05,0,1.65369E-05,6.35365E-06,0,0,0,0.00016112,0,0,0.00038611,0.000295976,0,0,0,2.18849E-05,4.19511E-05,0.000124713,0,0.000187071,0.001010119,0,0,0.000132352,0,0,0,0,0,0.000160277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24605E-05,0,0,0,0.000334523,0,0,0,0.000477821,0,1.43244E-06,6.46372E-06,0,0,0,0,0,6.59373E-05,0,5.74228E-06,0.00058452,0,0,0,0,0,0,1.22255E-05,3.46371E-05,6.67338E-05,0.000134534,0,0,8.13855E-05,0,0.000219198,0,0,0,9.25002E-05,0.000401855,0,0,0.000110672,3.02528E-05,0,5.58644E-05,0,0,0,0,0,0,0,2.66592E-05,0,0,0.00015217,0,0,0,0.000144065,0,0,0,0,0,0,2.5013E-05,0,0,0,6.05041E-05,5.99256E-05,0,0,0,0,0,0,0,0,0.000138095,0.000153867,0.000788928,6.54952E-06,9.85196E-05,5.55369E-05,0,0,0.000166305,0,1.27079E-05,0,0,1.5418E-05,0,3.48108E-05,0,0,0,0,0,0.000159839,0,0.000189335,0.000144308,2.18649E-06,0.000222586,0,0,5.65045E-05,0.000106571,5.10565E-07,7.59745E-05,0,0.00022488,0.00018568,0,9.06925E-06,0,0.000159045,0,0.000287397,0,0,0,3.55338E-05,5.96954E-05,0,0,0,0,0,0,0,0,0,0.00054616,0.000867224,0,0.00010752,0,0.000102042,0.00026208,0.000141463,3.68512E-05,0,0.000210652,0,0,0.001047704,7.65022E-05,0.000156114,1.98113E-05,0,0,0,6.71247E-06,0,0.000331011,0.0002673,0,0.000773424,0,0,6.65277E-05,0,3.93594E-05,0,0,0,0,0,0,0,1.60571E-05,6.26322E-06,0,0,0.000101411,0.000739874,0.000207107,0,0,0,2.65974E-06,0,0,0.000100233,0,0,0,0,0,0.00041461,0,0,0,0,0,0,0.000829353,0,0,0.000141266,0,0.000192496,0,1.2867E-05,0,0,0,0,0,5.41095E-05,3.263E-05,2.88682E-05,0.000263543,0,0,0,0,0.000102803,0,0,0.000130938,0.000152359,7.14668E-07,0,0,0,0,0.000469531,1.28702E-05,0.000797829,1.34957E-05,0,0,0,0,3.5735E-05,0,0,0,0,0.000165171,0.000193764,0.000757173,0,0,0,0.000223653,0,6.3165E-05,0,0,0,0.002033401,0,0.000329735,0,0,0,1.80789E-05,0,0,0,2.19763E-05,0,8.45882E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
