,portRet,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct
12/30/1994,0.015337114,NA,NA,NA,NA,NA,NA,1,1000,1000,0,0
1/31/1995,0.010013319,NA,NA,NA,NA,NA,NA,1.010013319,1010.013319,1010.013319,0,0
2/28/1995,0.045963992,NA,NA,NA,NA,NA,NA,1.045963992,1056.437564,1056.437564,0,0
3/31/1995,0.03307202,NA,NA,NA,NA,NA,NA,1.03307202,1091.376088,1091.376088,0,0
4/28/1995,0.011426865,NA,NA,NA,NA,NA,NA,1.011426865,1103.847096,1103.847096,0,0
5/31/1995,0.028925871,NA,NA,NA,NA,NA,NA,1.028925871,1135.776835,1135.776835,0,0
6/30/1995,0.014910365,NA,NA,NA,NA,NA,NA,1.014910365,1152.711682,1152.711682,0,0
7/31/1995,0.028699349,NA,NA,NA,NA,NA,NA,1.028699349,1185.793757,1185.793757,0,0
8/31/1995,0.003020701,NA,NA,NA,NA,NA,NA,1.003020701,1189.375685,1189.375685,0,0
9/29/1995,0.028476767,NA,NA,NA,NA,NA,NA,1.028476767,1223.245259,1223.245259,0,0
10/31/1995,-0.022806883,NA,NA,NA,NA,NA,NA,0.977193117,1195.346848,1223.245259,-27.89841178,-0.022806883
11/30/1995,0.048386243,0.272405435,-0.022806883,0.048386243,0.019580006,0.008601712,0.022806883,1.048386243,1253.185191,1253.185191,0,0
12/29/1995,0.001616509,0.255210976,-0.022806883,0.048386243,0.020293466,0.009374018,0.022806883,1.001616509,1255.210976,1255.210976,0,0
1/31/1996,0.018132311,0.265300989,-0.022806883,0.048386243,0.020089704,0.009374018,0.022806883,1.018132311,1277.970852,1277.970852,0,0
2/29/1996,0.014244424,0.226929877,-0.022806883,0.048386243,0.018374344,0.009374018,0.022806883,1.014244424,1296.17481,1296.17481,0,0
3/29/1996,0.037984401,0.232764075,-0.022806883,0.048386243,0.018806299,0.009374018,0.022806883,1.037984401,1345.409234,1345.409234,0,0
4/30/1996,0.027014745,0.251763154,-0.022806883,0.048386243,0.018867978,0.009374018,0.022806883,1.027014745,1381.755122,1381.755122,0,0
5/31/1996,0.024329155,0.246170914,-0.022806883,0.048386243,0.018695128,0.009374018,0.022806883,1.024329155,1415.372057,1415.372057,0,0
6/28/1996,0.00730571,0.23683344,-0.022806883,0.048386243,0.018961057,0.009374018,0.022806883,1.00730571,1425.712355,1425.712355,0,0
7/31/1996,-0.047795726,0.144861314,-0.047795726,0.048386243,0.026434927,0.034051863,0.047795726,0.952204274,1357.569398,1425.712355,-68.14295721,-0.047795726
8/30/1996,0.034071383,0.18030298,-0.047795726,0.048386243,0.027025588,0.034051863,0.047795726,1.034071383,1403.823665,1425.712355,-21.88869,-0.015352809
9/30/1996,0.056675404,0.212664368,-0.047795726,0.056675404,0.029489057,0.034051863,0.047795726,1.056675404,1483.385939,1483.385939,0,0
10/31/1996,0.046731583,0.298959307,-0.047795726,0.056675404,0.027827689,0.020618997,0.047795726,1.046731583,1552.706913,1552.706913,0,0
11/29/1996,0.071265564,0.327306976,-0.047795726,0.071265564,0.030432512,0.020618997,0.047795726,1.071265564,1663.361447,1663.361447,0,0
12/31/1996,-0.012393649,0.308741208,-0.047795726,0.071265564,0.031627066,0.028324584,0.047795726,0.987606351,1642.746328,1663.361447,-20.61511823,-0.012393649
1/31/1997,0.018957365,0.30980176,-0.047795726,0.071265564,0.031616108,0.028324584,0.047795726,1.018957365,1673.888471,1673.888471,0,0
2/28/1997,-0.01364003,0.273791598,-0.047795726,0.071265564,0.03331326,0.029010093,0.047795726,0.98635997,1651.056582,1673.888471,-22.83188881,-0.01364003
3/31/1997,-0.032632885,0.187131619,-0.047795726,0.071265564,0.036134058,0.039456163,0.047795726,0.967367115,1597.177843,1673.888471,-76.71062824,-0.045827801
4/30/1997,0.038357262,0.200242493,-0.047795726,0.071265564,0.036622234,0.039456163,0.047795726,1.038357262,1658.441212,1673.888471,-15.4472589,-0.009228368
5/30/1997,0.06597106,0.249035777,-0.047795726,0.071265564,0.039360378,0.039456163,0.047795726,1.06597106,1767.850337,1767.850337,0,0
6/30/1997,0.051109975,0.303352051,-0.047795726,0.071265564,0.040159284,0.039456163,0.047795726,1.051109975,1858.205122,1858.205122,0,0
7/31/1997,0.083498582,0.483064231,-0.032632885,0.083498582,0.036850009,0.022186815,0.032632885,1.083498582,2013.362615,2013.362615,0,0
8/29/1997,-0.045702334,0.368652839,-0.045702334,0.083498582,0.043441616,0.038514137,0.045702334,0.954297666,1921.347245,2013.362615,-92.01536995,-0.045702334
9/30/1997,0.048744099,0.358379861,-0.045702334,0.083498582,0.043013103,0.038514137,0.045702334,1.048744099,2015.001586,2015.001586,0,0
10/31/1997,-0.027189955,0.262449318,-0.045702334,0.083498582,0.045123316,0.038514137,0.045702334,0.972810045,1960.213783,2015.001586,-54.7878031,-0.027189955
11/28/1997,0.027975714,0.21143373,-0.045702334,0.083498582,0.042343097,0.038514137,0.045702334,1.027975714,2015.052162,2015.052162,0,0
12/31/1997,0.034010003,0.268354131,-0.045702334,0.083498582,0.041533705,0.038514137,0.045702334,1.034010003,2083.584091,2083.584091,0,0
1/30/1998,-0.010883507,0.231209502,-0.045702334,0.083498582,0.042534559,0.038514137,0.045702334,0.989116493,2060.90739,2083.584091,-22.67670143,-0.010883507
2/27/1998,0.077895862,0.345467849,-0.045702334,0.083498582,0.044450246,0.038514137,0.045702334,1.077895862,2221.443548,2221.443548,0,0
3/31/1998,0.047119484,0.456391867,-0.045702334,0.083498582,0.040702351,0.035520526,0.045702334,1.047119484,2326.116821,2326.116821,0,0
4/30/1998,-0.003424782,0.397788695,-0.045702334,0.083498582,0.04193134,0.035520526,0.045702334,0.996575218,2318.150378,2326.116821,-7.966443228,-0.003424782
5/29/1998,-0.02737314,0.275388123,-0.045702334,0.083498582,0.043109877,0.035621277,0.045702334,0.97262686,2254.695323,2326.116821,-71.42149805,-0.030704175
6/30/1998,0.023177115,0.241495155,-0.045702334,0.083498582,0.042097056,0.035621277,0.045702334,1.023177115,2306.952656,2326.116821,-19.16416493,-0.008238694
7/31/1998,-0.041979609,0.097719641,-0.045702334,0.077895862,0.040155343,0.043654835,0.045702334,0.958020391,2210.107686,2326.116821,-116.009135,-0.049872446
8/31/1998,-0.119085477,0.013307701,-0.119085477,0.077895862,0.052771276,0.076677249,0.119085477,0.880914523,1946.915959,2326.116821,-379.2008622,-0.163018838
9/30/1998,0.031153213,-0.003688801,-0.119085477,0.077895862,0.051598638,0.076677249,0.119085477,1.031153213,2007.568646,2326.116821,-318.5481751,-0.136944186
10/30/1998,0.091835732,0.11821231,-0.119085477,0.091835732,0.056868653,0.076677249,0.119085477,1.091835732,2191.935183,2326.116821,-134.181638,-0.057684823
