"","portRet","turnover","portTransactionCost","CompoundAnnualReturn","Min_monthly","Max_monthly","portStdDev_monthly","portVaR","portCVaR","growth_multiplier","wealth_index","peak_wealth_index","drawdown","drawdown_pct","monthly_Rf","portSR","monthly_Rm","Rp_minus_Rm","portIR","portBeta","portTR"
"1994-12-30",-0.00404222500000001,0,0,NA,NA,NA,NA,NA,NA,1,1000,1000,0,0,0.00443,NA,0.01486248963,-0.01890471463,NA,NA,NA
"1995-01-31",0.01188175,0.100000000000001,0.000250000000000002,NA,NA,NA,NA,NA,NA,1.01188175,1011.88175,1011.88175,0,0,0.004156,NA,0.026,-0.01411825,NA,NA,NA
"1995-02-28",0.020227625,0.1,0.00025,NA,NA,NA,NA,NA,NA,1.020227625,1032.34971458334,1032.34971458334,0,0,0.003983,NA,0.039228,-0.019000375,NA,NA,NA
"1995-03-31",0.038106075,0.1125,0.00028125,NA,NA,NA,NA,NA,NA,1.038106075,1071.68851023348,1071.68851023348,0,0,0.004134,NA,0.0292638586275,0.00884221637250002,NA,NA,NA
"1995-04-28",0.051150675,0.1,0.00025,NA,NA,NA,NA,NA,NA,1.051150675,1126.50610092167,1126.50610092167,0,0,0.00445,NA,0.029395,0.021755675,NA,NA,NA
"1995-05-31",0.0210681750000001,0.125000000000001,0.000312500000000002,NA,NA,NA,NA,NA,NA,1.021068175,1150.23952859446,1150.23952859446,0,0,0.005355,NA,0.039809,-0.0187408249999999,NA,NA,NA
"1995-06-30",0.0708229749999999,0.125000000000001,0.000312500000000002,NA,NA,NA,NA,NA,NA,1.070822975,1231.70291397211,1231.70291397211,0,0,0.004714,NA,0.024063667105,0.0467593078949999,NA,NA,NA
"1995-07-31",0.068781125,0.0750000000000006,0.000187500000000002,NA,NA,NA,NA,NA,NA,1.068781125,1316.4208260609,1316.4208260609,0,0,0.004522,NA,0.033405,0.035376125,NA,NA,NA
"1995-08-31",0.0151084250000001,0.0500000000000006,0.000125000000000002,NA,NA,NA,NA,NA,NA,1.015108425,1336.30987137987,1336.30987137987,0,0,0.004637,NA,0.003502,0.0116064250000001,NA,NA,NA
"1995-09-29",0.026190525,0.0500000000000006,0.000125000000000002,NA,NA,NA,NA,NA,NA,1.026190525,1371.308528474,1371.308528474,0,0,0.004309,NA,0.0420070299125,-0.0158165049125,NA,NA,NA
"1995-10-31",-0.0301754750000001,0.0500000000000006,0.000125000000000002,NA,NA,NA,NA,NA,NA,0.969824525,1329.92864225574,1371.308528474,-41.3798862182539,-0.030175475,0.004714,NA,-0.003442,-0.0267334750000001,NA,NA,NA
"1995-11-30",0.0282680749999999,0.0875000000000006,0.000218750000000002,0.3619953285346,-0.0301754750000001,0.0708229749999999,0.0286911652894676,0.0158021875,0.0301754750000001,1.028268075,1367.52316485968,1371.308528474,-3.78536361432043,-0.00276040259046067,0.004108,0.766425606215174,0.044179,-0.0159109250000001,-0.0166087993656432,NA,NA
"1995-12-29",-0.01849795,0.100000000000001,0.000250000000000002,0.342226789732259,-0.0301754750000001,0.0708229749999999,0.0303436551302783,0.02375283625,0.0301754750000001,0.98150205,1342.22678973226,1371.308528474,-29.0817387417364,-0.0212072908013625,0.004882,0.683745357777636,0.017532530235,-0.036030480235,-0.0701929831964121,NA,NA
"1996-01-31",0.033971525,0.0375000000000006,0.0000937500000000015,0.371528126359941,-0.0301754750000001,0.0708229749999999,0.0301285933871974,0.02375283625,0.0301754750000001,1.033971525,1387.82428067532,1387.82428067532,0,0,0.004278,0.749387167194938,0.034861,-0.000889475000000008,-0.0283186107064474,NA,NA
"1996-02-29",0.0213681,0.150000000000001,0.000375000000000002,0.373061307290922,-0.0301754750000001,0.0708229749999999,0.0301067859467262,0.02375283625,0.0301754750000001,1.0213681,1417.47944868722,1417.47944868722,0,0,0.003908,0.75329431954192,0.010088,0.0112801,0.0706103019513458,NA,NA
"1996-03-29",0.0196311499999999,0.0750000000000006,0.000187500000000002,0.348625264305044,-0.0301754750000001,0.0708229749999999,0.0299693381775885,0.02375283625,0.0301754750000001,1.01963115,1445.30620036631,1445.30620036631,0,0,0.003943,0.705908495252895,0.00948209852,0.0101490514799999,0.074797053994401,NA,NA
"1996-04-30",0.055192925,0.0625000000000006,0.000156250000000002,0.353811467010605,-0.0301754750000001,0.0708229749999999,0.0303029968398875,0.02375283625,0.0301754750000001,1.055192925,1525.07687708517,1525.07687708517,0,0,0.004579,0.708897364073812,0.015133,0.040059925,0.125972331543267,NA,NA
"1996-05-31",0.02992305,0.0750000000000006,0.000187500000000002,0.365551947820268,-0.0301754750000001,0.0708229749999999,0.0302803870587762,0.02375283625,0.0301754750000001,1.02992305,1570.71182873203,1570.71182873203,0,0,0.003982,0.737574373030576,0.025257,0.00466604999999998,0.204545269393943,NA,NA
"1996-06-28",-0.021349175,0.0750000000000006,0.000187500000000002,0.248010709066699,-0.0301754750000001,0.068781125,0.0297606583340882,0.02532101,0.0301754750000001,0.978650825,1537.17842702586,1570.71182873203,-33.5334017061703,-0.0213491750000001,0.004,0.494361543848917,0.0040337788625,-0.0253829538625,-0.0263480961178642,NA,NA
"1996-07-31",-0.0594198499999999,0.0875000000000006,0.000218750000000002,0.0983110315833491,-0.0594198499999999,0.055192925,0.0331022691817225,0.04333544375,0.0594198499999999,0.94058015,1445.83951546875,1570.71182873203,-124.872313263283,-0.0795004602238763,0.004497,0.121779982147744,-0.044444,-0.0149758499999999,-0.224452128558698,NA,NA
"1996-08-30",0.0394758249999998,0.100000000000001,0.000250000000000002,0.124675687389456,-0.0594198499999999,0.055192925,0.034280893573522,0.04333544375,0.0594198499999999,1.039475825,1502.91522315947,1570.71182873203,-67.796605572554,-0.0431629814790937,0.004122,0.178079578650438,0.021928,0.0175478249999998,-0.197096854052578,NA,NA
"1996-09-30",0.0978398499999999,0.0750000000000006,0.000187500000000002,0.203201313851818,-0.0594198499999999,0.0978398499999999,0.0425314890982812,0.04333544375,0.0594198499999999,1.09783985,1649.96022315611,1649.96022315611,0,0,0.004375,0.283789832488005,0.055935534335,0.0419043156649999,0.0187058646438067,NA,NA
"1996-10-31",0.012553225,0.100000000000001,0.000250000000000002,0.256212169582838,-0.0594198499999999,0.0978398499999999,0.0399950610400088,0.0384809787499999,0.0594198499999999,1.012553225,1670.67254507844,1670.67254507844,0,0,0.004246,0.391791605243246,0.026798,-0.014244775,0.0622184685002258,NA,NA
"1996-11-29",0.10556255,0.0750000000000006,0.000187500000000002,0.350641105477319,-0.0594198499999999,0.10556255,0.0470626398857864,0.0384809787499999,0.0594198499999999,1.10556255,1847.03299915191,1847.03299915191,0,0,0.003941,0.470114981586814,0.076441,0.02912155,0.21174430023224,NA,NA
"1996-12-31",-0.02590515,0.0625000000000006,0.000156250000000002,0.340448086729685,-0.0594198499999999,0.10556255,0.0477479803540974,0.0409867649999999,0.0594198499999999,0.97409485,1799.18533225393,1847.03299915191,-47.8476668979804,-0.0259051500000001,0.004404,0.451273930126574,-0.0198982690875,-0.00600688091249999,0.35895713550891,NA,NA
"1997-01-31",0.097054375,0.0500000000000006,0.000125000000000002,0.422229145050373,-0.0594198499999999,0.10556255,0.0520186205488937,0.0409867649999999,0.0594198499999999,1.097054375,1973.80414018501,1973.80414018501,0,0,0.004014,0.515706157402846,0.062827,0.034227375,0.470877951320678,NA,NA
"1997-02-28",-0.03253995,0.1,0.00025,0.347163554238566,-0.0594198499999999,0.10556255,0.055158471954059,0.0446359049999999,0.0594198499999999,0.96746005,1909.57665215359,1973.80414018501,-64.227488031413,-0.03253995,0.003788,0.405087099498999,0.007752,-0.04029195,0.236456924053344,NA,NA
"1997-03-31",-0.0432258499999999,0.0500000000000006,0.000125000000000002,0.264115228842884,-0.0594198499999999,0.10556255,0.0587386254977607,0.0505131499999999,0.0594198499999999,0.95677415,1827.0335782241,1973.80414018501,-146.770561960906,-0.0743592330022925,0.00431,0.290700005410426,-0.04177816263,-0.00144768736999994,0.200289298202442,NA,NA
"1997-04-30",0.0418189,0.1,0.00025,0.248093221612855,-0.0594198499999999,0.10556255,0.0581603584134234,0.0505131499999999,0.0594198499999999,1.0418189,1903.4381127285,1973.80414018501,-70.3660274565104,-0.0356499543312919,0.004313,0.274808886487956,0.060274,-0.0184551,0.0217368237907075,NA,NA
"1997-05-30",0.107656075,0.125,0.0003125,0.342292551939487,-0.0594198499999999,0.107656075,0.0634373876329846,0.0505131499999999,0.0594198499999999,1.107656075,2108.35478895025,2108.35478895025,0,0,0.004263,0.353692350634149,0.061401,0.046255075,0.139777106932066,NA,NA
"1997-06-30",0.015909525,0.1,0.00025,0.393395636131898,-0.0594198499999999,0.107656075,0.061765546470165,0.0505131499999999,0.0594198499999999,1.015909525,2141.89771217393,2141.89771217393,0,0,0.003744,0.413880313717423,0.0439823314925,-0.0280728064925,0.130806033854976,NA,NA
"1997-07-31",0.129034475,0.137499999999999,0.000343749999999999,0.672575920837228,-0.0432258499999999,0.129034475,0.060990531102359,0.037348605,0.0432258499999999,1.129034475,2418.27635896799,2418.27635896799,0,0,0.004294,0.676908148753654,0.080388,0.0486464749999999,0.293250425644928,NA,NA
"1997-08-29",-0.0239815499999999,0.0875000000000006,0.000218750000000002,0.570469383222909,-0.0432258499999999,0.129034475,0.0642198043536729,0.037348605,0.0432258499999999,0.97601845,2360.28234355158,2418.27635896799,-57.9940154164087,-0.02398155,0.004058,0.560609092667548,-0.054975,0.0309934500000001,0.323417609262566,NA,NA
"1997-09-30",0.0263082499999999,0.0750000000000006,0.000187500000000002,0.468142811881062,-0.0432258499999999,0.129034475,0.0616462144283515,0.037348605,0.0432258499999999,1.02630825,2422.37724151632,2422.37724151632,0,0,0.004576,0.487045147244676,0.0537597397925,-0.0274514897925001,0.140409827277774,NA,NA
"1997-10-31",-0.0673248250000001,0.1625,0.00040625,0.352324322502811,-0.0673248250000001,0.129034475,0.0681627375924848,0.05407038875,0.0673248250000001,0.932675175,2259.29111764725,2422.37724151632,-163.086123869069,-0.067324825,0.003911,0.343235951337624,-0.032605,-0.0347198250000001,0.0822527377196843,NA,NA
"1997-11-28",0.00146744999999998,0.1,0.00025,0.224995176283665,-0.0673248250000001,0.129034475,0.0638144044235788,0.05407038875,0.0673248250000001,1.00146745,2262.60651439784,2422.37724151632,-159.770727118477,-0.0659561708144461,0.003773,0.230908844950719,0.046321,-0.04485355,-0.0988393220566628,1.19159489807323,0.0123660402041778
"1997-12-31",0.0145197749999999,0.0250000000000006,0.0000625000000000015,0.275832461920304,-0.0673248250000001,0.129034475,0.0622853574421031,0.05407038875,0.0673248250000001,1.014519775,2295.45905190044,2422.37724151632,-126.918189615887,-0.0523940645745337,0.004629,0.290362051521944,0.016998944835,-0.00247916983500007,-0.0903946133727521,1.18779813553221,0.0152259071854522
"1998-01-30",0.00402359999999989,0.15,0.000375,0.167641213238939,-0.0673248250000001,0.129034475,0.0577492226111058,0.05407038875,0.0673248250000001,1.0040236,2304.69506094166,2422.37724151632,-117.682180574661,-0.048581277332756,0.004204,0.178650132132098,0.011994,-0.00797040000000011,-0.203761904198061,1.19094308250531,0.00866280379100648
"1998-02-27",0.0841591499999999,0.1125,0.00028125,0.308487007034654,-0.0673248250000001,0.129034475,0.0589267255332968,0.05407038875,0.0673248250000001,1.08415915,2498.65623827971,2498.65623827971,0,0,0.003847,0.340031019914917,0.071956,0.0122031499999999,-0.0729984222968184,1.20212444039688,0.0166679204831058
"1998-03-31",0.0165267,0.075,0.0001875,0.390204761754708,-0.0673248250000001,0.129034475,0.0551126130509938,0.04348602375,0.0673248250000001,1.0165267,2539.95078033289,2539.95078033289,0,0,0.004485,0.453647704810029,0.051226759275,-0.034700059275,-0.154969078025502,1.17330674859021,0.0213087587254634
"1998-04-30",0.048265275,0.124999999999999,0.000312499999999998,0.398806814588513,-0.0673248250000001,0.129034475,0.0552782135900285,0.04348602375,0.0673248250000001,1.048265275,2662.54220323212,2662.54220323212,0,0,0.004308,0.462014297158961,0.011275,0.036990275,-0.012498540018241,1.15832251542833,0.0220485440452273
"1998-05-29",-0.052398575,0.0750000000000006,0.000187500000000002,0.196681317171294,-0.0673248250000001,0.129034475,0.054058131594481,0.0591153875,0.0673248250000001,0.947601425,2523.02878590539,2662.54220323212,-139.513417326723,-0.052398575,0.003805,0.226415597536416,-0.017674,-0.034724575,-0.222349008002852,1.19579479145198,0.0102355389521348
