,portRet,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct
2/27/1998,0.084284963,0.316690974,-0.08121956,0.118644675,0.058577784,0.055998229,0.08121956,1.084284963,2362.047097,2362.047097,0,0
3/31/1998,0.021536653,0.394356142,-0.08121956,0.118644675,0.055493152,0.0491986,0.08121956,1.021536653,2412.917684,2412.917684,0,0
4/30/1998,0.031843545,0.389701055,-0.08121956,0.118644675,0.055469106,0.0491986,0.08121956,1.031843545,2489.753537,2489.753537,0,0
5/29/1998,-0.04618591,0.196327102,-0.08121956,0.118644675,0.053371865,0.061951053,0.08121956,0.95381409,2374.762004,2489.753537,-114.9915328,-0.04618591
6/30/1998,-0.003389395,0.159579767,-0.08121956,0.118644675,0.053512419,0.061951053,0.08121956,0.996610605,2366.712998,2489.753537,-123.0405392,-0.049418763
7/31/1998,-0.009932892,0.0262971,-0.08121956,0.084284963,0.042284094,0.061951053,0.08121956,0.990067108,2343.204692,2489.753537,-146.548845,-0.058860784
8/31/1998,-0.171142828,-0.129320991,-0.171142828,0.084284963,0.065702184,0.12168503,0.171142828,0.828857173,1942.182015,2489.753537,-547.5715214,-0.21993001
9/30/1998,0.084133425,-0.093066098,-0.171142828,0.084284963,0.069774534,0.12168503,0.171142828,1.084133425,2105.58444,2489.753537,-384.1690965,-0.15430005
10/30/1998,0.071258693,0.057446136,-0.171142828,0.084284963,0.068655546,0.102416523,0.171142828,1.071258693,2255.625635,2489.753537,-234.1279023,-0.094036578
11/30/1998,0.059706435,0.112123911,-0.171142828,0.084284963,0.070327133,0.102416523,0.171142828,1.059706435,2390.301,2489.753537,-99.45253695,-0.039944732
12/31/1998,0.067332575,0.181725552,-0.171142828,0.084284963,0.072091086,0.102416523,0.171142828,1.067332575,2551.246121,2551.246121,0,0
1/29/1999,0.025318038,0.200786612,-0.171142828,0.084284963,0.072090294,0.102416523,0.171142828,1.025318038,2615.838666,2615.838666,0,0
2/26/1999,-0.0539058,0.04774786,-0.171142828,0.084133425,0.071556709,0.106662462,0.171142828,0.9460942,2474.82979,2615.838666,-141.008876,-0.0539058
3/31/1999,0.031060793,0.057516376,-0.171142828,0.084133425,0.071792521,0.106662462,0.171142828,1.031060793,2551.699965,2615.838666,-64.13870139,-0.024519364
4/30/1999,0.028456923,0.054045493,-0.171142828,0.084133425,0.071693319,0.106662462,0.171142828,1.028456923,2624.313493,2624.313493,0,0
5/28/1999,0.00543304,0.111088812,-0.171142828,0.084133425,0.069741094,0.106662462,0.171142828,1.00543304,2638.571493,2638.571493,0,0
6/30/1999,0.054831237,0.175997105,-0.171142828,0.084133425,0.070653492,0.106662462,0.171142828,1.054831238,2783.247633,2783.247633,0,0
7/30/1999,-0.033555935,0.147937765,-0.171142828,0.084133425,0.071763507,0.106662462,0.171142828,0.966444065,2689.853157,2783.247633,-93.39447668,-0.033555935
8/31/1999,-0.006319025,0.376212881,-0.0539058,0.084133425,0.04316527,0.042713374,0.0539058,0.993680975,2672.855907,2783.247633,-110.391726,-0.039662919
9/30/1999,-0.017412317,0.247309413,-0.0539058,0.071258693,0.04102061,0.042713374,0.0539058,0.982587683,2626.315292,2783.247633,-156.9323417,-0.056384613
10/29/1999,0.045915335,0.217801126,-0.0539058,0.067332575,0.038691431,0.042713374,0.0539058,1.045915335,2746.903438,2783.247633,-36.34419528,-0.013058197
11/30/1999,0.009092653,0.159636413,-0.0539058,0.067332575,0.036327599,0.042713374,0.0539058,1.009092653,2771.880077,2783.247633,-11.36755686,-0.004084278
12/31/1999,0.041533053,0.131605725,-0.0539058,0.054831237,0.033472298,0.042713374,0.0539058,1.041533053,2887.004717,2887.004717,0,0
1/31/2000,-0.042978375,0.056229492,-0.0539058,0.054831237,0.03646497,0.047895716,0.0539058,0.957021625,2762.925946,2887.004717,-124.0787714,-0.042978375
2/29/2000,0.109693063,0.238872979,-0.042978375,0.109693063,0.042456748,0.037796033,0.042978375,1.109693063,3065.999754,3065.999754,0,0
3/31/2000,0.098064943,0.319381938,-0.042978375,0.109693063,0.048227797,0.037796033,0.042978375,1.098064943,3366.666844,3366.666844,0,0
4/28/2000,0.0147007,0.30173442,-0.042978375,0.109693063,0.048285956,0.037796033,0.042978375,1.0147007,3416.159203,3416.159203,0,0
5/31/2000,-0.000427978,0.294146159,-0.042978375,0.109693063,0.048511674,0.037796033,0.042978375,0.999572023,3414.697164,3416.159203,-1.462039275,-0.000427977
6/30/2000,0.056268878,0.295909964,-0.042978375,0.109693063,0.048599768,0.037796033,0.042978375,1.056268878,3606.83834,3606.83834,0,0
7/31/2000,-0.005147863,0.334002499,-0.042978375,0.109693063,0.046235106,0.028917043,0.042978375,0.994852138,3588.270833,3606.83834,-18.56750784,-0.005147862
8/31/2000,0.118865215,0.502060551,-0.042978375,0.118865215,0.052202551,0.028917043,0.042978375,1.118865215,4014.791417,4014.791417,0,0
9/29/2000,-0.08766096,0.39467297,-0.08766096,0.118865215,0.061761428,0.063085538,0.08766096,0.91233904,3662.850947,4014.791417,-351.9404698,-0.08766096
10/31/2000,-0.041298178,0.278378348,-0.08766096,0.118865215,0.064754953,0.063085538,0.08766096,0.958701823,3511.581878,4014.791417,-503.2095383,-0.1253389
11/30/2000,-0.106698145,0.131687706,-0.106698145,0.118865215,0.074793025,0.096227693,0.106698145,0.893301855,3136.902606,4014.791417,-877.8888108,-0.218663617
12/29/2000,0.066714205,0.159048528,-0.106698145,0.118865215,0.076012414,0.096227693,0.106698145,1.066714205,3346.178569,4014.791417,-668.6128472,-0.166537381
1/31/2001,0.0875901,0.317179959,-0.106698145,0.118865215,0.076301932,0.096227693,0.106698145,1.0875901,3639.270685,4014.791417,-375.5207317,-0.093534307
2/28/2001,-0.195885483,-0.045534695,-0.195885483,0.118865215,0.094590461,0.146832447,0.195885483,0.804114518,2926.390391,4014.791417,-1088.401026,-0.271097776
3/30/2001,-0.104439368,-0.221556468,-0.195885483,0.118865215,0.093646366,0.146832447,0.195885483,0.895560633,2620.760029,4014.791417,-1394.031387,-0.347223864
4/30/2001,0.19053745,-0.086660552,-0.195885483,0.19053745,0.11109517,0.146832447,0.195885483,1.19053745,3120.112962,4014.791417,-894.6784542,-0.222845563
5/31/2001,-0.026368798,-0.11036347,-0.195885483,0.19053745,0.111318237,0.146832447,0.195885483,0.973631203,3037.839335,4014.791417,-976.9520811,-0.243338191
6/29/2001,-0.004142607,-0.161244704,-0.195885483,0.19053745,0.109701084,0.146832447,0.195885483,0.995857393,3025.254759,4014.791417,-989.5366571,-0.246472744
7/31/2001,-0.099668923,-0.240934978,-0.195885483,0.19053745,0.112750785,0.146832447,0.195885483,0.900331078,2723.730877,4014.791417,-1291.060539,-0.321575994
8/31/2001,-0.106794665,-0.394028058,-0.195885483,0.19053745,0.106710491,0.146885533,0.195885483,0.893205335,2432.850951,4014.791417,-1581.940466,-0.394028058
9/28/2001,-0.226783968,-0.486433003,-0.226783968,0.19053745,0.119645394,0.209789801,0.226783968,0.773216033,1881.11936,4014.791417,-2133.672057,-0.531452779
10/31/2001,0.156754403,-0.380338213,-0.226783968,0.19053745,0.133412119,0.209789801,0.226783968,1.156754403,2175.993101,4014.791417,-1838.798316,-0.45800594
11/30/2001,0.11549657,-0.226207139,-0.226783968,0.19053745,0.137278529,0.209789801,0.226783968,1.11549657,2427.312841,4014.791417,-1587.478576,-0.395407485
12/31/2001,0.043630695,-0.242951882,-0.226783968,0.19053745,0.136229178,0.209789801,0.226783968,1.043630695,2533.218187,4014.791417,-1481.57323,-0.369028693
1/31/2002,0.003134763,-0.30173943,-0.226783968,0.19053745,0.132627892,0.209789801,0.226783968,1.003134763,2541.159224,4014.791417,-1473.632192,-0.367050748
2/28/2002,-0.06119626,-0.184780749,-0.226783968,0.19053745,0.121755183,0.160789851,0.226783968,0.93880374,2385.649784,4014.791417,-1629.141633,-0.405784875
3/28/2002,0.108381575,0.008947876,-0.226783968,0.19053745,0.122245255,0.160789851,0.226783968,1.108381575,2644.210265,4014.791417,-1370.581152,-0.341382904
4/30/2002,-0.08890267,-0.227869971,-0.226783968,0.156754403,0.110291045,0.160789851,0.226783968,0.91109733,2409.132912,4014.791417,-1605.658505,-0.399935722
5/31/2002,-0.02718863,-0.228520132,-0.226783968,0.156754403,0.110298617,0.160789851,0.226783968,0.97281137,2343.631889,4014.791417,-1671.159528,-0.416250648
6/28/2002,-0.131423523,-0.32712327,-0.226783968,0.156754403,0.115110905,0.174335723,0.226783968,0.868576478,2035.62353,4014.791417,-1979.167886,-0.492969044
7/31/2002,-0.110463458,-0.335190737,-0.226783968,0.156754403,0.115777362,0.174335723,0.226783968,0.889536543,1810.761517,4014.791417,-2204.0299,-0.548977436
8/30/2002,-0.035850848,-0.282387529,-0.226783968,0.156754403,0.113119457,0.174335723,0.226783968,0.964149153,1745.844182,4014.791417,-2268.947235,-0.565146978
9/30/2002,-0.127499538,-0.190242848,-0.131423523,0.156754403,0.099530575,0.129265331,0.131423523,0.872500463,1523.249856,4014.791417,-2491.54156,-0.620590537
10/31/2002,0.134516058,-0.205810248,-0.131423523,0.134516058,0.096236519,0.129265331,0.131423523,1.134516058,1728.151422,4014.791417,-2286.639995,-0.569553872
11/29/2002,0.134953003,-0.191958032,-0.131423523,0.134953003,0.098761697,0.129265331,0.131423523,1.134953003,1961.370645,4014.791417,-2053.420772,-0.511463874
12/31/2002,-0.08891619,-0.294583842,-0.131423523,0.134953003,0.099243781,0.129265331,0.131423523,0.91108381,1786.97304,4014.791417,-2227.818377,-0.554902645
1/31/2003,0.00961386,-0.290027665,-0.131423523,0.134953003,0.099423501,0.129265331,0.131423523,1.00961386,1804.152748,4014.791417,-2210.638668,-0.550623542
2/28/2003,0.010289538,-0.235966378,-0.131423523,0.134953003,0.099111407,0.129265331,0.131423523,1.010289538,1822.716646,4014.791417,-2192.074771,-0.545999666
3/31/2003,0.014359205,-0.30077822,-0.131423523,0.134953003,0.091674773,0.129265331,0.131423523,1.014359205,1848.889408,4014.791417,-2165.902009,-0.539480582
4/30/2003,0.1064273,-0.150872206,-0.131423523,0.134953003,0.096610296,0.129265331,0.131423523,1.1064273,2045.661715,4014.791417,-1969.129701,-0.490468743
5/30/2003,0.140774348,-0.0042641,-0.131423523,0.140774348,0.105532725,0.129265331,0.131423523,1.140774348,2333.638409,4014.791417,-1681.153008,-0.418739813
6/30/2003,0.009034165,0.156756565,-0.127499538,0.140774348,0.096457701,0.118129694,0.127499538,1.009034165,2354.720883,4014.791417,-1660.070534,-0.413488613
7/31/2003,0.04390171,0.357493592,-0.127499538,0.140774348,0.087910081,0.106278696,0.127499538,1.04390171,2458.097156,4014.791417,-1556.69426,-0.38773976
8/29/2003,0.114184458,0.56873888,-0.127499538,0.140774348,0.088469201,0.106278696,0.127499538,1.114184458,2738.773647,4014.791417,-1276.01777,-0.317829157
9/30/2003,-0.022630385,0.757291579,-0.08891619,0.140774348,0.074264033,0.052458997,0.08891619,0.977369615,2676.794145,4014.791417,-1337.997272,-0.333266945
10/31/2003,0.117187538,0.730450828,-0.08891619,0.140774348,0.072633315,0.052458997,0.08891619,1.117187538,2990.481059,4014.791417,-1024.310358,-0.255134141
11/28/2003,0.02370212,0.560827785,-0.08891619,0.140774348,0.067604534,0.052458997,0.08891619,1.02370212,3061.3618,4014.791417,-953.429617,-0.237479241
12/31/2003,0.00683846,0.724870343,-0.022630385,0.140774348,0.055615073,0.00642252,0.022630385,1.00683846,3082.2968,4014.791417,-932.4946168,-0.232264773
1/30/2004,0.048577628,0.79143782,-0.022630385,0.140774348,0.054304507,0.00642252,0.022630385,1.048577628,3232.027466,4014.791417,-782.763951,-0.194970017
2/27/2004,0.003569985,0.77952276,-0.022630385,0.140774348,0.054795487,0.008220181,0.022630385,1.003569985,3243.565755,4014.791417,-771.2256614,-0.192096072
3/31/2004,-0.009112013,0.738346453,-0.022630385,0.140774348,0.056592032,0.01519528,0.022630385,0.990887988,3214.010343,4014.791417,-800.7810731,-0.199457703
4/30/2004,-0.04944854,0.493444494,-0.04944854,0.140774348,0.059889777,0.034698555,0.04944854,0.95055146,3055.082224,4014.791417,-959.7091921,-0.239043351
5/28/2004,0.054970058,0.381113826,-0.04944854,0.117187538,0.050583674,0.034698555,0.04944854,1.054970058,3223.02027,4014.791417,-791.7711466,-0.19721352
6/30/2004,0.017299138,0.392426493,-0.04944854,0.117187538,0.050351785,0.034698555,0.04944854,1.017299138,3278.775741,4014.791417,-736.0156758,-0.183326006
7/30/2004,-0.055752318,0.259501231,-0.055752318,0.117187538,0.055627754,0.05228524,0.055752318,0.944247683,3095.976395,4014.791417,-918.8150219,-0.228857474
8/31/2004,-0.026883638,0.100034423,-0.055752318,0.117187538,0.048550453,0.05228524,0.055752318,0.973116363,3012.745288,4014.791417,-1002.046129,-0.24958859
9/30/2004,0.05784061,0.190604933,-0.055752318,0.117187538,0.049331566,0.05228524,0.055752318,1.05784061,3187.004313,4014.791417,-827.7871038,-0.206184336
10/29/2004,0.028147003,0.095712986,-0.055752318,0.05784061,0.038102653,0.05228524,0.055752318,1.028147003,3276.708931,4014.791417,-738.0824854,-0.183840805
11/30/2004,0.080735257,0.156758039,-0.055752318,0.080735257,0.043387366,0.05228524,0.055752318,1.080735258,3541.25487,4014.791417,-473.5365461,-0.117947982
12/31/2004,0.04624412,0.202031253,-0.055752318,0.080735257,0.044353714,0.05228524,0.055752318,1.04624412,3705.017086,4014.791417,-309.7743309,-0.077158263
1/31/2005,-0.007771272,0.137435999,-0.055752318,0.080735257,0.043608035,0.05228524,0.055752318,0.992228728,3676.224388,4014.791417,-338.5670283,-0.084329917
2/28/2005,0.045831893,0.185335214,-0.055752318,0.080735257,0.044591351,0.05228524,0.055752318,1.045831893,3844.712709,4014.791417,-170.0787073,-0.042363025
3/31/2005,-0.005335828,0.18985242,-0.055752318,0.080735257,0.04441736,0.05228524,0.055752318,0.994664173,3824.197985,4014.791417,-190.5934312,-0.04747281
4/29/2005,-0.038723825,0.203277078,-0.055752318,0.080735257,0.043079701,0.046386647,0.055752318,0.961276175,3676.110412,4014.791417,-338.6810047,-0.084358306
5/31/2005,0.037148023,0.182949633,-0.055752318,0.080735257,0.041920096,0.046386647,0.055752318,1.037148023,3812.670644,4014.791417,-202.1207724,-0.050344028
6/30/2005,0.033075813,0.201295281,-0.055752318,0.080735257,0.042248352,0.046386647,0.055752318,1.033075813,3938.777824,4014.791417,-76.01359306,-0.018933385
7/29/2005,0.06956023,0.360721006,-0.038723825,0.080735257,0.038129536,0.032211722,0.038723825,1.06956023,4212.760115,4212.760115,0,0
8/31/2005,0.003653332,0.40342124,-0.038723825,0.080735257,0.035132756,0.021699921,0.038723825,1.003653333,4228.150728,4228.150728,0,0
9/30/2005,0.025603078,0.36065219,-0.038723825,0.080735257,0.033956514,0.021699921,0.038723825,1.025603078,4336.404399,4336.404399,0,0
10/31/2005,-0.021109003,0.295466676,-0.038723825,0.080735257,0.036614199,0.029035673,0.038723825,0.978890998,4244.867228,4336.404399,-91.5371713,-0.021109003
11/30/2005,0.055785753,0.265559951,-0.038723825,0.06956023,0.033584079,0.029035673,0.038723825,1.055785753,4481.67034,4481.67034,0,0
12/30/2005,0.007463413,0.218649952,-0.038723825,0.06956023,0.032718479,0.029035673,0.038723825,1.007463413,4515.118895,4515.118895,0,0
